FECHA,MARGEN,INSTRUMENTO,DELTA_NORTE_[M],DELTA_ESTE_[M],DELTA_COTA_[M],DISTANCIA_[M],DISTANCIA_(MM),AZIMUT_REF._AL_NORTE,TASA_NORTE_(MM/DIA),TASA_ESTE_(MM/DIA),TASA_COTA_(MM/DIA),TASA_DISTANCIA_(MM/DIA)
27/11/2022,Derecha,PF22,9.999999747378752e-05,0.008000000001629815,0.015333333333359178,0.008000624977185957,8.000624977185957,89.28384007276533,0.0002341920315545375,0.018735363001474974,0.035909445745571845,0.0187368266444636
14/12/2022,Derecha,PF22,9.999999747378752e-05,0.0,0.0,9.999999747378752e-05,0.09999999747378752,360.0,0.00022522521953555747,0.0,0.0,0.00022522521953555747
09/02/2023,Derecha,PF22,9.999999747378752e-05,0.0,0.0,9.999999747378752e-05,0.09999999747378752,360.0,0.00019960079336085333,0.0,0.0,0.00019960079336085333
18/02/2023,Derecha,PF22,-0.0029000000067753717,0.005000000001018634,0.017333333333340306,0.005780138410927847,5.780138410927847,120.11373320401287,-0.005686274523088964,0.009803921570624772,0.03398692810458884,0.011333604727309505
04/03/2023,Derecha,PF22,-0.0029000000067753717,0.005000000001018634,0.02233333333336418,0.005780138410927847,5.780138410927847,120.11373320401287,-0.005534351157968267,0.009541984734768385,0.04262086514000797,0.011030798494137113
08/03/2023,Derecha,PF22,0.021099999998114072,0.004000000000814907,-0.008666666666641731,0.021475800332628657,21.47580033262866,10.734377796564692,0.039962121208549375,0.007575757577300961,-0.01641414141409419,0.040673864266342154
17/03/2023,Derecha,PF22,0.024099999995087273,0.008000000001629815,-0.002666666666641504,0.025393109297391758,25.393109297391756,18.363596712975255,0.0448789571603115,0.014897579146424237,-0.004965859714416209,0.047286981931828224
29/03/2023,Derecha,PF22,0.023099999998521525,0.004000000000814907,-0.006666666666660603,0.023443762495346472,23.443762495346473,9.823931725994777,0.0420765027295474,0.007285974500573602,-0.012143290831804378,0.04270266392594986
04/04/2023,Derecha,PF22,0.019099999997706618,0.006000000001222361,-0.011666666666656056,0.02002023975698246,20.020239756982463,17.439387777918345,0.034414414410282194,0.010810810813013261,-0.021021021021001902,0.036072504066635064
13/04/2023,Derecha,PF22,0.02909999999246793,0.0020000000004074536,-0.01666666666665151,0.029168647544294254,29.168647544294256,3.9316714818351715,0.05159574466749633,0.0035460992915025773,-0.029550827423140972,0.05171746018491889
17/04/2023,Derecha,PF22,0.02909999999246793,0.004000000000814907,-0.0076666666666369565,0.029373627620165554,29.373627620165554,7.826661008597983,0.05123239435293649,0.007042253522561457,-0.013497652582107318,0.05171413313409429
25/04/2023,Derecha,PF22,0.024099999995087273,0.004000000000814907,-0.006666666666660603,0.02442969504045693,24.42969504045693,9.423765165455665,0.041840277769248736,0.006944444445859214,-0.011574074074063549,0.042412665000793284
08/05/2023,Derecha,PF22,0.024099999995087273,0.0,0.006333333333344626,0.024099999995087273,24.099999995087273,360.0,0.04091680814106498,0.0,0.010752688172062184,0.04091680814106498
19/05/2023,Derecha,PF22,0.031099999992875382,-0.0010000000002037268,-0.006666666666660603,0.03111607300989725,31.11607300989725,358.15832650445617,0.05183333332145897,-0.0016666666670062114,-0.011111111111101005,0.051860121683162085
31/05/2023,Derecha,PF22,0.027099999992060475,-0.0010000000002037268,-0.024666666666632864,0.027118443900233016,27.118443900233014,357.88672341655996,0.0442810457386609,-0.0016339869284374621,-0.040305010893190954,0.044311182843517996
11/06/2023,Derecha,PF22,0.02809999999590218,0.0010000000002037268,-0.02366666666665651,0.028117787960117168,28.11778796011717,2.0381356057192344,0.04510433386180126,0.00160513643692412,-0.037988228999448655,0.04513288597129562
19/06/2023,Derecha,PF22,0.02809999999590218,0.0,-0.017666666666656283,0.02809999999590218,28.09999999590218,360.0,0.04453248810761043,0.0,-0.0279978869519117,0.04453248810761043
07/07/2023,Derecha,PF22,0.024099999995087273,-0.0020000000004074536,0.00033333333334439885,0.024182845154465105,24.182845154465106,355.25603405503483,0.03713405238071999,-0.003081664099241069,0.0005136106831192586,0.03726170285741927
12/07/2023,Derecha,PF22,0.026099999995494727,-0.005000000001018634,-0.010666666666651281,0.026574611940252506,26.574611940252506,349.1551890939067,0.03990825687384515,-0.007645259940395465,-0.016309887869497372,0.04063396321139527
17/07/2023,Derecha,PF22,0.030099999996309634,0.0020000000004074536,0.005333333333339851,0.030166372002272162,30.166372002272162,3.8014407057401542,0.04567526554826955,0.0030349013663239052,0.008093070308558195,0.045775981794039695
28/07/2023,Derecha,PF22,,,,,,,,,,
07/08/2023,Derecha,PF22,0.007099999995261896,-0.005000000001018634,-0.002666666666641504,0.0086838931328584,8.6838931328584,324.8458223443577,0.010441176463620437,-0.00735294117796858,-0.003921568627413977,0.01277043107773294
19/08/2023,Derecha,PF22,0.026099999995494727,0.0030000000006111804,0.00033333333334439885,0.026271848046311698,26.2718480463117,6.556946500609558,0.037716762999269834,0.004335260116490145,0.0004816955684167614,0.03796509833282038
25/08/2023,Derecha,PF22,0.02509999999892898,-0.0010000000002037268,0.004333333333363498,0.02511991241916743,25.11991241916743,357.718506230313,0.03595988538528507,-0.0014326647567388636,0.006208213944646846,0.03598841320797626
24/09/2023,Derecha,PF22,0.027099999992060475,0.005000000001018634,-0.0016666666666367291,0.02755739464426679,27.557394644266793,10.453618043460395,0.03722527471436878,0.006868131869531091,-0.0022893772893361666,0.03785356407179504
04/10/2023,Derecha,PF22,0.027099999992060475,0.0030000000006111804,-0.0016666666666367291,0.027265546016416852,27.265546016416852,6.316985683254626,0.036720867197913926,0.004065040651234662,-0.0022583559168519365,0.03694518430408787
14/10/2023,Derecha,PF22,0.015099999996891711,-0.0030000000006111804,-0.003666666666646279,0.01539512909688635,15.39512909688635,348.76305573617,0.020187165771245602,-0.004010695187982862,-0.004901960784286469,0.02058172339155929
01/11/2023,Derecha,PF22,0.02809999999590218,0.004000000000814907,0.0033333333333587234,0.028383269716088417,28.383269716088417,8.101554387457718,0.03668407310169998,0.005221932115946354,0.004351610095768569,0.037053876913953544
14/09/2024,Derecha,PF22,0.04809999999270076,0.011999999998806743,-0.000666666666660376,0.04957428768292264,49.57428768292264,14.0082122675826,0.04437269372020365,0.01107011070000622,-0.0006150061500556974,0.04573273771487328
21/04/2025,Derecha,PF22,0.06609999999636784,0.020000000000436557,0.006333333333344626,0.06905946712462593,69.05946712462594,16.83433805584085,0.05072908672015951,0.015349194167641257,0.004860578152988969,0.053000358499329187
25/05/2025,Derecha,PF22,0.06709999999293359,0.021000000000640284,-0.01266666666666083,0.0703093877023444,70.30938770234441,17.378331348166924,0.05018698578379476,0.01570680628320141,-0.00947394664671715,0.05258742535702648
04/10/2021,Derecha,PF23,-0.0006666666668024845,3.637978807091713e-12,-0.00033333333334439885,0.0006666666668024845,0.6666666668024845,179.99999968733874,-0.08333333335031057,4.547473508864641e-10,-0.041666666668049857,0.08333333335031057
10/10/2021,Derecha,PF23,-0.0006666666668024845,0.0010000000038417056,-0.00033333333334439885,0.0012018504284264935,1.2018504284264935,123.69006742977632,-0.0476190476287489,0.07142857170297898,-0.023809523810314204,0.08584645917332097
14/10/2021,Derecha,PF23,-0.0006666666668024845,3.637978807091713e-12,-0.009333333333330529,0.0006666666668024845,0.6666666668024845,179.99999968733874,-0.03703703704458247,2.0210993372731737e-10,-0.5185185185183627,0.03703703704458247
18/10/2021,Derecha,PF23,-0.0006666666668024845,3.637978807091713e-12,-0.001333333333320752,0.0006666666668024845,0.6666666668024845,179.99999968733874,-0.030303030309203845,1.653626730496233e-10,-0.06060606060548873,0.030303030309203845
27/10/2021,Derecha,PF23,-0.0006666666668024845,3.637978807091713e-12,-0.001333333333320752,0.0006666666668024845,0.6666666668024845,179.99999968733874,-0.021505376348467244,1.173541550674746e-10,-0.0430107526877662,0.021505376348467244
01/11/2021,Derecha,PF23,0.0003333333370392211,3.637978807091713e-12,0.000666666666660376,0.0003333333370392211,0.3333333370392211,6.253224878610543e-07,0.009259259362200586,1.0105496686365868e-10,0.01851851851834378,0.009259259362200586
11/11/2021,Derecha,PF23,-0.0016666666633682325,3.637978807091713e-12,-0.006333333333344626,0.0016666666633682325,1.6666666633682325,179.9999998749355,-0.03623188398626593,7.908649580634159e-11,-0.13768115942053535,0.03623188398626593
16/11/2021,Derecha,PF23,-0.0006666666668024845,0.0010000000038417056,-0.0043333333333350765,0.0012018504284264935,1.2018504284264935,123.69006742977632,-0.013071895427499697,0.019607843212582465,-0.08496732026147209,0.023565694675029284
24/11/2021,Derecha,PF23,9.999999747378752e-05,0.0,0.0,9.999999747378752e-05,0.09999999747378752,360.0,0.0016949152114201275,0.0,0.0,0.0016949152114201275
01/12/2021,Derecha,PF23,9.999999747378752e-05,0.0,0.0,9.999999747378752e-05,0.09999999747378752,360.0,0.0015151514768755685,0.0,0.0,0.0015151514768755685
08/12/2021,Derecha,PF23,9.999999747378752e-05,0.0,0.0,9.999999747378752e-05,0.09999999747378752,360.0,0.0013698629790929798,0.0,0.0,0.0013698629790929798
09/01/2022,Derecha,PF23,9.999999747378752e-05,0.0,0.0,9.999999747378752e-05,0.09999999747378752,360.0,0.0009523809283217858,0.0,0.0,0.0009523809283217858
