FECHA,PROGRESIVA,PIEZOMETRO,COTA_RIO_(M.S.N.M),LECTURA_CUERDA_VIBRANTE,TEMPERATURA_(°C),MCA_1_(FACTOR_G),MCA_2_(FACTOR_G_Y_K),COTA_NF,PRECIPITACIONES_(MM)
29/01/2020,0+950,PE 6,117.528,8580.37,13.1,-0.368506800000046,-0.334778300000046,SIN NF,1.0
02/02/2020,0+950,PE 6,,8583.49,13.1,-0.454244400000018,-0.42051590000001804,SIN NF,0.3
06/02/2020,0+950,PE 6,117.669,8574.29,13.2,-0.201428400000048,-0.168218800000048,SIN NF,0.0
10/02/2020,0+950,PE 6,,8576.6,13.2,-0.26490720000003404,-0.231697600000034,SIN NF,0.5
14/02/2020,0+950,PE 6,,8585.2,13.3,-0.501235200000044,-0.46854450000004394,SIN NF,0.0
19/02/2020,0+950,PE 6,,8583.2,13.3,-0.446275200000044,-0.413584500000044,SIN NF,0.5
22/02/2020,0+950,PE 6,,8580.37,13.4,-0.368506800000046,-0.336335000000046,SIN NF,0.0
26/02/2020,0+950,PE 6,117.808,8581.63,13.5,-0.403131600000002,-0.371478700000002,SIN NF,0.0
01/03/2020,0+950,PE 6,,8580.17,13.5,-0.363010800000026,-0.33135790000002596,SIN NF,0.0
06/03/2020,0+950,PE 6,,8584.14,13.6,-0.47210640000000803,-0.44097240000000804,SIN NF,0.3
13/03/2020,0+950,PE 6,,8581.83,13.7,-0.408627600000022,-0.378012500000022,SIN NF,5.6
22/03/2020,0+950,PE 6,,8583.09,13.8,-0.443252400000028,-0.413156200000028,SIN NF,1.0
26/03/2020,0+950,PE 6,,8579.31,13.8,-0.33937800000001,-0.30928180000001,SIN NF,0.0
01/04/2020,0+950,PE 6,118166.0,8577.2,13.8,-0.281395200000044,-0.25129900000004396,SIN NF,12.2
10/04/2020,0+950,PE 6,118.117,8580.97,13.6,-0.384994800000006,-0.35386080000000597,SIN NF,0.0
28/04/2020,0+950,PE 6,117.807,8578.71,13.1,-0.32289,-0.2891615,SIN NF,1.5
07/05/2020,0+950,PE 6,117.621,8582.03,12.7,-0.414123600000042,-0.37831950000004205,SIN NF,0.6
14/05/2020,0+950,PE 6,117.473,8582.48,12.2,-0.426489600000012,-0.388091000000012,SIN NF,2.5999999999999996
22/05/2020,0+950,PE 6,117.286,8581.43,11.9,-0.39763560000003206,-0.35768030000003204,SIN NF,1.3
28/05/2020,0+950,PE 6,,8575.55,11.6,-0.23605320000000402,-0.194541200000004,SIN NF,0.6
06/06/2020,0+950,PE 6,117.213,8588.52,11.1,-0.592468800000036,-0.5483623000000359,SIN NF,0.0
12/06/2020,0+950,PE 6,117.205,8588.52,10.9,-0.592468800000036,-0.547324500000036,SIN NF,0.0
16/06/2020,0+950,PE 6,,8582.23,10.6,-0.41961960000001197,-0.372918600000012,SIN NF,0.0
24/06/2020,0+950,PE 6,115.995,8582.23,10.2,-0.41961960000001197,-0.37084300000001197,SIN NF,0.0
03/07/2020,0+950,PE 6,,8577.0,9.7,-0.275899200000024,-0.224528100000024,SIN NF,0.0
10/07/2020,0+950,PE 6,115.826,8588.12,9.1,-0.581476800000046,-0.5269923000000459,SIN NF,0.6
21/07/2020,0+950,PE 6,115.69,8573.44,8.3,-0.17807040000003801,-0.119434700000038,SIN NF,12.0
28/07/2020,0+950,PE 6,115.268,8580.37,7.8,-0.368506800000046,-0.307276600000046,SIN NF,0.0
03/08/2020,0+950,PE 6,,8585.8,7.5,-0.517723200000004,-0.45493630000000407,SIN NF,0.0
14/08/2020,0+950,PE 6,,8587.06,7.0,-0.55234800000001,-0.4869666000000101,SIN NF,2.8
24/08/2020,0+950,PE 6,,8580.97,6.7,-0.384994800000006,-0.31805670000000597,SIN NF,1.5
30/08/2020,0+950,PE 6,,8581.23,6.6,-0.392139600000012,-0.32468260000001203,SIN NF,0.0
07/09/2020,0+950,PE 6,,8583.09,6.7,-0.443252400000028,-0.376314300000028,SIN NF,0.0
12/09/2020,0+950,PE 6,,8589.38,6.6,-0.616101600000002,-0.548644600000002,SIN NF,1.0
21/09/2020,0+950,PE 6,,8585.2,6.7,-0.501235200000044,-0.434297100000044,SIN NF,0.5
25/09/2020,0+950,PE 6,114.013,8583.09,6.8,-0.443252400000028,-0.376833200000028,SIN NF,0.0
21/10/2020,0+950,PE 6,114.423,8581.83,7.6,-0.408627600000022,-0.346359600000022,SIN NF,0.8
31/10/2020,0+950,PE 6,,8581.63,8.0,-0.403131600000002,-0.342939200000002,SIN NF,1.8
02/11/2020,0+950,PE 6,,8581.42,8.1,-0.39736080000002605,-0.337687300000026,SIN NF,0.0
22/11/2020,0+950,PE 6,114.872,8587.51,9.3,-0.56471400000003,-0.51126730000003,SIN NF,0.0
05/12/2020,0+950,PE 6,115.677,8581.43,10.1,-0.39763560000003206,-0.348340100000032,SIN NF,0.0
24/01/2021,0+950,PE 6,116.424,8587.51,12.1,-0.56471400000003,-0.52579650000003,SIN NF,0.0
02/02/2021,0+950,PE 6,117.243,8583.09,12.5,-0.443252400000028,-0.40641050000002804,SIN NF,0.0
12/02/2021,0+950,PE 6,117.266,8582.68,12.8,-0.43198560000003206,-0.39670040000003204,SIN NF,14.8
19/02/2021,0+950,PE 6,117.468,8582.48,13.2,-0.426489600000012,-0.393280000000012,SIN NF,0.0
27/02/2021,0+950,PE 6,117.468,8581.03,13.5,-0.386643600000042,-0.354990700000042,SIN NF,1.8
03/03/2021,0+950,PE 6,117.657,8579.91,13.6,-0.35586600000002006,-0.32473200000002,SIN NF,0.0
16/03/2021,0+950,PE 6,117.843,8576.6,13.8,-0.26490720000003404,-0.234811000000034,SIN NF,0.0
29/03/2021,0+950,PE 6,117.972,8582.68,13.8,-0.43198560000003206,-0.40188940000003204,SIN NF,0.0
05/04/2021,0+950,PE 6,117.866,8579.97,13.8,-0.357514800000006,-0.327418600000006,SIN NF,0.0
13/04/2021,0+950,PE 6,117.793,8583.94,13.7,-0.466610400000038,-0.43599530000003794,SIN NF,0.0
20/04/2021,0+950,PE 6,117.824,8578.71,13.5,-0.32289,-0.2912371,SIN NF,0.0
26/04/2021,0+950,PE 6,117.721,8581.34,13.4,-0.395162400000028,-0.36299060000002803,SIN NF,0.0
05/05/2021,0+950,PE 6,117.721,8577.46,13.1,-0.28854,-0.2548115,SIN NF,0.0
15/05/2021,0+950,PE 6,117.505,8580.97,12.7,-0.384994800000006,-0.34919070000000596,SIN NF,0.0
26/05/2021,0+950,PE 6,117.394,8585.0,12.2,-0.49573920000002397,-0.45734060000002397,SIN NF,0.0
07/06/2021,0+950,PE 6,116.853,8586.86,11.5,-0.54685200000004,-0.50482110000004,SIN NF,0.0
28/06/2021,0+950,PE 6,116.552,8579.72,10.2,-0.350644800000006,-0.30186820000000597,SIN NF,0.0
16/07/2021,0+950,PE 6,116.446,8584.34,9.2,-0.477602400000028,-0.423636800000028,SIN NF,2.1
13/08/2021,0+950,PE 6,115.936,8584.14,8.3,-0.47210640000000803,-0.413470700000008,SIN NF,0.5
21/08/2021,0+950,PE 6,,8580.77,8.3,-0.379498800000036,-0.320863100000036,SIN NF,17.5
28/08/2021,0+950,PE 6,115.14,8585.4,8.2,-0.506731200000014,-0.44757660000001404,SIN NF,3.4000000000000004
16/09/2021,0+950,PE 6,115.019,8586.25,8.0,-0.530089200000024,-0.469896800000024,SIN NF,0.8
27/09/2021,0+950,PE 6,114.781,8585.0,8.1,-0.49573920000002397,-0.436065700000024,SIN NF,17.6
09/10/2021,0+950,PE 6,114.888,8585.2,8.3,-0.501235200000044,-0.442599500000044,SIN NF,0.0
18/10/2021,0+950,PE 6,114.651,8585.6,8.5,-0.512227200000034,-0.454629300000034,SIN NF,0.0
31/10/2021,0+950,PE 6,114.736,8578.26,8.9,-0.31052400000003,-0.25500170000003,SIN NF,0.3
02/11/2021,0+950,PE 6,115.046,8584.54,9.0,-0.48309840000004806,-0.4280950000000481,SIN NF,0.0
09/11/2021,0+950,PE 6,115.629,8583.74,9.2,-0.46111440000001797,-0.40714880000001796,SIN NF,2.8
17/11/2021,0+950,PE 6,115.744,8585.8,9.6,-0.517723200000004,-0.465833200000004,SIN NF,0.0
23/11/2021,0+950,PE 6,115.871,8587.06,9.9,-0.55234800000001,-0.50201470000001,SIN NF,0.0
30/11/2021,0+950,PE 6,115.981,8585.8,10.3,-0.517723200000004,-0.4694655000000041,SIN NF,0.6
03/12/2021,0+950,PE 6,116.068,8581.43,10.4,-0.39763560000003206,-0.34989680000003204,SIN NF,
11/12/2021,0+950,PE 6,,8581.43,10.6,-0.39763560000003206,-0.35093460000003207,SIN NF,
19/01/2022,0+950,PE 6,117.333,8578.91,12.6,-0.32838600000002,-0.29206300000002,SIN NF,6.1
27/01/2022,0+950,PE 6,,8582.83,12.9,-0.436107600000022,-0.40134130000002205,SIN NF,
11/02/2022,0+950,PE 6,117.602,8582.48,13.3,-0.426489600000012,-0.393798900000012,SIN NF,1.8
02/03/2022,0+950,PE 6,117.164,8586.66,13.7,-0.54135600000002,-0.5107409000000199,SIN NF,21.1
09/03/2022,0+950,PE 6,117.109,8586.66,13.7,-0.54135600000002,-0.5107409000000199,SIN NF,
18/03/2022,0+950,PE 6,117.075,8578.46,13.7,-0.31602,-0.2854049,SIN NF,
25/03/2022,0+950,PE 6,117.031,8588.77,13.6,-0.599338800000036,-0.568204800000036,SIN NF,
03/04/2022,0+950,PE 6,117.031,8586.0,13.4,-0.5232192000000241,-0.491047400000024,SIN NF,22.4
10/04/2022,0+950,PE 6,116.875,8582.68,13.3,-0.43198560000003206,-0.399294900000032,SIN NF,
17/04/2022,0+950,PE 6,116.697,8584.14,13.0,-0.47210640000000803,-0.43785900000000805,SIN NF,0.0
25/04/2022,0+950,PE 6,,8590.43,12.8,-0.644955600000032,-0.609670400000032,SIN NF,
30/04/2022,0+950,PE 6,116.404,8582.23,12.7,-0.41961960000001197,-0.38381550000001197,SIN NF,12.3
09/05/2022,0+950,PE 6,116.254,8586.66,12.3,-0.54135600000002,-0.50347630000002,SIN NF,9.8
17/05/2022,0+950,PE 6,116.171,8579.31,11.9,-0.33937800000001,-0.29942270000001003,SIN NF,
23/05/2022,0+950,PE 6,116.171,8587.51,11.6,-0.56471400000003,-0.52320200000003,SIN NF,
30/05/2022,0+950,PE 6,115.942,8579.97,11.2,-0.357514800000006,-0.313927200000006,SIN NF,0.0
09/06/2022,0+950,PE 6,115.747,8580.37,10.7,-0.368506800000046,-0.3223247000000459,SIN NF,
16/06/2022,0+950,PE 6,115.555,8588.12,10.3,-0.581476800000046,-0.533219100000046,SIN NF,2.5
23/06/2022,0+950,PE 6,115.387,8580.77,10.0,-0.379498800000036,-0.329684400000036,SIN NF,
01/07/2022,0+950,PE 6,115.304,8587.26,9.6,-0.55784400000003,-0.50595400000003,SIN NF,4.2
09/07/2022,0+950,PE 6,115.108,8588.17,9.3,-0.582850800000026,-0.5294041000000259,SIN NF,
17/07/2022,0+950,PE 6,,8588.32,8.8,-0.586972800000016,-0.530931600000016,SIN NF,1.0
28/07/2022,0+950,PE 6,114.667,8586.46,8.1,-0.53586,-0.47618649999999996,SIN NF,0.3
05/08/2022,0+950,PE 6,114.191,8582.23,7.7,-0.41961960000001197,-0.35787050000001197,SIN NF,
13/08/2022,0+950,PE 6,114.139,8591.0,7.4,-0.660619200000024,-0.5973134000000241,SIN NF,3.1
19/08/2022,0+950,PE 6,114.136,8586.86,7.2,-0.54685200000004,-0.48250840000004,SIN NF,8.6
29/08/2022,0+950,PE 6,,8584.14,7.1,-0.47210640000000803,-0.40724390000000804,SIN NF,
01/03/2023,0+950,PE 6,116.755,8587.96,13.9,-0.57708,-0.5475027,SIN NF,23.5
10/03/2023,0+950,PE 6,,8588.32,13.9,-0.586972800000016,-0.557395500000016,SIN NF,
18/03/2023,0+950,PE 6,116.743,8581.83,13.8,-0.408627600000022,-0.378531400000022,SIN NF,
26/03/2023,0+950,PE 6,116.526,8584.54,13.7,-0.48309840000004806,-0.45248330000004805,SIN NF,
02/04/2023,0+950,PE 6,116.536,8583.09,13.6,-0.443252400000028,-0.41211840000002803,SIN NF,1.6
09/04/2023,0+950,PE 6,116.374,8585.4,13.4,-0.506731200000014,-0.474559400000014,SIN NF,
15/04/2023,0+950,PE 6,116.266,8581.23,13.3,-0.392139600000012,-0.359448900000012,SIN NF,
23/04/2023,0+950,PE 6,116.266,8584.54,13.0,-0.48309840000004806,-0.4488510000000481,SIN NF,6.5
09/05/2023,0+950,PE 6,115.969,8577.86,12.5,-0.29953200000004,-0.26269010000004,SIN NF,
27/05/2023,0+950,PE 6,115.73,8580.99,12.5,-0.385544400000018,-0.348702500000018,SIN NF,13.8
07/06/2023,0+950,PE 6,115.647,8587.26,11.3,-0.55784400000003,-0.51477530000003,SIN NF,
14/06/2023,0+950,PE 6,,8582.68,11.0,-0.43198560000003206,-0.387360200000032,SIN NF,
23/06/2023,0+950,PE 6,115.565,8587.06,11.0,-0.55234800000001,-0.50772260000001,SIN NF,
30/06/2023,0+950,PE 6,115.354,8584.34,10.2,-0.477602400000028,-0.42882580000002807,SIN NF,25.4
08/07/2023,0+950,PE 6,115.156,8579.72,9.8,-0.350644800000006,-0.299792600000006,SIN NF,
14/07/2023,0+950,PE 6,115.008,8581.83,9.4,-0.408627600000022,-0.355699800000022,SIN NF,
29/07/2023,0+950,PE 6,114.831,8594.61,9.4,-0.75982200000004,-0.70689420000004,SIN NF,
06/08/2023,0+950,PE 6,114.831,8580.77,8.2,-0.379498800000036,-0.320344200000036,SIN NF,
14/08/2023,0+950,PE 6,114.629,8588.12,7.8,-0.581476800000046,-0.520246600000046,SIN NF,
23/08/2023,0+950,PE 6,114.391,8587.26,7.6,-0.55784400000003,-0.49557600000002994,SIN NF,3.8
04/09/2023,0+950,PE 6,114.309,8578.71,7.3,-0.32289,-0.2590653,SIN NF,
09/09/2023,0+950,PE 6,114.221,8586.8,7.2,-0.5452032000000041,-0.4808596000000041,SIN NF,
15/09/2023,0+950,PE 6,114.221,8590.63,7.2,-0.650451600000002,-0.5861080000000021,SIN NF,
24/09/2023,0+950,PE 6,114.131,8581.43,7.2,-0.39763560000003206,-0.33329200000003206,SIN NF,22.1
01/10/2023,0+950,PE 6,114.069,8586.86,7.3,-0.54685200000004,-0.48302730000004,SIN NF,
09/10/2023,0+950,PE 6,114.1,8588.97,7.4,-0.604834800000006,-0.541529000000006,SIN NF,
16/10/2023,0+950,PE 6,114.18,8581.63,7.6,-0.403131600000002,-0.340863600000002,SIN NF,0.8
29/10/2023,0+950,PE 6,114.254,8589.58,8.0,-0.6215976000000221,-0.561405200000022,SIN NF,5.6
03/11/2023,0+950,PE 6,114.306,8584.34,8.2,-0.477602400000028,-0.418447800000028,SIN NF,
10/11/2023,0+950,PE 6,114.306,8590.84,8.5,-0.6562224000000281,-0.5986245000000281,SIN NF,
17/11/2023,0+950,PE 6,114.328,8593.56,8.8,-0.73096800000001,-0.67492680000001,SIN NF,5.5
27/01/2019,0+950,PE 7,,8904.72,12.7,-0.32527999999999613,-0.3148123999999961,SIN NF,
08/02/2019,0+950,PE 7,,8998.02,21.9,-2.8210550000000256,-2.8846658000000254,SIN NF,
25/03/2019,0+950,PE 7,,8903.6,12.6,-0.29532000000002334,-0.28404720000002337,SIN NF,
31/03/2019,0+950,PE 7,,9008.56,13.8,-3.1029999999999998,-3.1013896,SIN NF,
07/04/2019,0+950,PE 7,,8908.01,12.6,-0.41328750000001946,-0.40201470000001943,SIN NF,
11/04/2019,0+950,PE 7,,8907.59,12.5,-0.40205250000001747,-0.3899745000000175,SIN NF,
15/04/2019,0+950,PE 7,,8912.69,12.5,-0.5384775000000273,-0.5263995000000273,SIN NF,
19/04/2019,0+950,PE 7,,8910.46,12.0,-0.4788249999999903,-0.4627209999999903,SIN NF,
26/04/2019,0+950,PE 7,,8912.69,12.5,-0.5384775000000273,-0.5263995000000273,SIN NF,
29/04/2019,0+950,PE 7,,8910.67,12.4,-0.48444250000001554,-0.47155930000001556,SIN NF,
03/05/2019,0+950,PE 7,117.567,8910.24,12.3,-0.4729400000000078,-0.45925160000000775,SIN NF,
07/05/2019,0+950,PE 7,117.493,8908.28,12.3,-0.42051000000003114,-0.4068216000000311,SIN NF,
11/05/2019,0+950,PE 7,,8913.81,12.3,-0.5684375,-0.5547491,SIN NF,
13/05/2019,0+950,PE 7,,8909.82,12.2,-0.4617050000000058,-0.4472114000000058,SIN NF,
16/05/2019,0+950,PE 7,,8915.57,12.2,-0.6155175000000058,-0.6010239000000058,SIN NF,
20/05/2019,0+950,PE 7,,8907.37,12.2,-0.396167500000035,-0.381673900000035,SIN NF,
24/05/2019,0+950,PE 7,117.348,8915.35,12.1,-0.6096325000000233,-0.5943337000000234,SIN NF,
27/05/2019,0+950,PE 7,,8912.27,12.1,-0.5272425000000253,-0.5119437000000253,SIN NF,
31/05/2019,0+950,PE 7,117.298,8910.46,12.1,-0.4788249999999903,-0.4635261999999903,SIN NF,
04/06/2019,0+950,PE 7,,8919.14,12.1,-0.711014999999998,-0.695716199999998,SIN NF,
08/06/2019,0+950,PE 7,,8918.92,12.0,-0.7051300000000156,-0.6890260000000156,SIN NF,
10/06/2019,0+950,PE 7,,8913.12,12.0,-0.549980000000035,-0.533876000000035,SIN NF,
14/06/2019,0+950,PE 7,,8904.72,12.0,-0.32527999999999613,-0.3091759999999961,SIN NF,
17/06/2019,0+950,PE 7,,8909.13,11.9,-0.4432474999999922,-0.4263382999999922,SIN NF,
21/06/2019,0+950,PE 7,,8917.59,11.9,-0.6695525000000175,-0.6526433000000175,SIN NF,
24/06/2019,0+950,PE 7,116.701,8916.47,11.9,-0.6395924999999961,-0.6226832999999962,SIN NF,0.5
28/06/2019,0+950,PE 7,,8911.36,11.9,-0.5029000000000292,-0.4859908000000292,SIN NF,1.3
01/07/2019,0+950,PE 7,,8916.68,11.8,-0.6452100000000214,-0.6274956000000215,SIN NF,0.5
06/07/2019,0+950,PE 7,,8909.61,11.8,-0.45608750000002923,-0.4383731000000292,SIN NF,0.3
08/07/2019,0+950,PE 7,,8910.67,11.8,-0.48444250000001554,-0.4667281000000156,SIN NF,0.0
13/07/2019,0+950,PE 7,116.354,8914.02,11.7,-0.5740550000000253,-0.5555354000000252,SIN NF,1.3
15/07/2019,0+950,PE 7,,8917.32,11.7,-0.6623300000000059,-0.6438104000000058,SIN NF,0.3
19/07/2019,0+950,PE 7,116.255,8919.14,11.7,-0.711014999999998,-0.692495399999998,SIN NF,0.3
22/07/2019,0+950,PE 7,,8912.27,11.6,-0.5272425000000253,-0.5079177000000253,SIN NF,0.0
26/07/2019,0+950,PE 7,115.983,8912.27,11.6,-0.5272425000000253,-0.5079177000000253,SIN NF,0.0
29/07/2019,0+950,PE 7,115.915,8911.57,11.6,-0.5085175000000058,-0.4891927000000058,SIN NF,1.3
02/08/2019,0+950,PE 7,115.862,8908.7,11.6,-0.4317450000000331,-0.4124202000000331,SIN NF,1.5
05/08/2019,0+950,PE 7,,8914.66,11.5,-0.5911750000000098,-0.5710450000000098,SIN NF,0.0
09/08/2019,0+950,PE 7,,8908.7,11.6,-0.4317450000000331,-0.4124202000000331,SIN NF,0.0
12/08/2019,0+950,PE 7,115.68,8903.39,11.5,-0.2897024999999981,-0.26957249999999805,SIN NF,0.0
16/08/2019,0+950,PE 7,,8910.03,11.4,-0.4673225000000311,-0.4463873000000311,SIN NF,0.0
19/08/2019,0+950,PE 7,,8904.93,11.4,-0.33089750000002144,-0.30996230000002145,SIN NF,0.0
23/08/2019,0+950,PE 7,115.507,8910.94,11.4,-0.4916650000000272,-0.4707298000000272,SIN NF,1.5
26/08/2019,0+950,PE 7,,8914.66,11.3,-0.5911750000000098,-0.5694346000000098,SIN NF,0.8
30/08/2019,0+950,PE 7,115.318,8911.36,11.3,-0.5029000000000292,-0.48115960000002916,SIN NF,0.0
03/09/2019,0+950,PE 7,115.167,8903.81,11.3,-0.30093749999999997,-0.2791971,SIN NF,0.3
07/09/2019,0+950,PE 7,,8908.7,11.3,-0.4317450000000331,-0.4100046000000331,SIN NF,0.0
11/09/2019,0+950,PE 7,,8914.02,11.2,-0.5740550000000253,-0.5515094000000254,SIN NF,0.0
15/09/2019,0+950,PE 7,,8911.36,11.2,-0.5029000000000292,-0.4803544000000292,SIN NF,0.3
20/09/2019,0+950,PE 7,,8917.8,11.1,-0.6751699999999942,-0.651819199999994,SIN NF,18.8
27/09/2019,0+950,PE 7,,8914.02,11.1,-0.5740550000000253,-0.5507042000000253,SIN NF,0.0
30/09/2019,0+950,PE 7,,8914.81,11.1,-0.5951875,-0.5718367,SIN NF,0.0
04/10/2019,0+950,PE 7,114.958,8911.79,11.0,-0.514402500000037,-0.49024650000003694,SIN NF,0.0
08/10/2019,0+950,PE 7,,8912.69,11.0,-0.5384775000000273,-0.5143215000000273,SIN NF,0.0
12/10/2019,0+950,PE 7,,8911.79,10.9,-0.514402500000037,-0.489441300000037,SIN NF,0.3
17/10/2019,0+950,PE 7,,8911.79,10.9,-0.514402500000037,-0.489441300000037,SIN NF,0.0
21/10/2019,0+950,PE 7,,8909.82,10.9,-0.4617050000000058,-0.43674380000000584,SIN NF,0.0
24/10/2019,0+950,PE 7,,8913.81,10.9,-0.5684375,-0.5434763,SIN NF,0.0
28/10/2019,0+950,PE 7,,8915.99,10.8,-0.6267525000000077,-0.6009861000000077,SIN NF,0.0
01/11/2019,0+950,PE 7,,8914.24,10.8,-0.5799400000000078,-0.5541736000000077,SIN NF,0.0
04/11/2019,0+950,PE 7,,8918.44,10.0,-0.6922900000000273,-0.6600820000000273,SIN NF,0.0
09/11/2019,0+950,PE 7,115.173,8906.26,10.7,-0.3664750000000195,-0.33990340000001945,SIN NF,0.3
13/11/2019,0+950,PE 7,115.173,8914.02,10.7,-0.5740550000000253,-0.5474834000000253,SIN NF,0.8
17/11/2019,0+950,PE 7,,8920.68,10.7,-0.7522100000000214,-0.7256384000000213,SIN NF,10.7
20/11/2019,0+950,PE 7,,8913.81,10.6,-0.5684375,-0.5410607000000001,SIN NF,4.8
25/11/2019,0+950,PE 7,,8916.9,10.6,-0.6510950000000039,-0.6237182000000039,SIN NF,9.1
29/11/2019,0+950,PE 7,115.728,8915.35,10.6,-0.6096325000000233,-0.5822557000000234,SIN NF,1.3
03/12/2019,0+950,PE 7,115.803,8908.01,10.5,-0.41328750000001946,-0.3851055000000195,SIN NF,5.3
07/12/2019,0+950,PE 7,,8911.57,10.5,-0.5085175000000058,-0.4803355000000058,SIN NF,0.0
11/12/2019,0+950,PE 7,116.171,8912.69,10.5,-0.5384775000000273,-0.5102955000000272,SIN NF,12.2
14/12/2019,0+950,PE 7,116.31,8914.93,10.5,-0.5983975000000215,-0.5702155000000214,SIN NF,1.0
18/12/2019,0+950,PE 7,,8920.25,10.4,-0.7407075000000136,-0.7117203000000136,SIN NF,0.0
04/01/2020,0+950,PE 7,,8912.69,10.3,-0.5384775000000273,-0.5086851000000273,SIN NF,0.0
09/01/2020,0+950,PE 7,,8916.47,10.3,-0.6395924999999961,-0.6098000999999962,SIN NF,0.0
13/01/2020,0+950,PE 7,117.135,8911.57,11.7,-0.5085175000000058,-0.48999790000000576,SIN NF,1.8
17/01/2020,0+950,PE 7,,8915.14,10.2,-0.604014999999998,-0.573417399999998,SIN NF,0.0
21/01/2020,0+950,PE 7,117.311,8911.15,10.2,-0.4972825000000039,-0.4666849000000039,SIN NF,0.0
25/01/2020,0+950,PE 7,,8914.93,10.2,-0.5983975000000215,-0.5677999000000213,SIN NF,2.3
29/01/2020,0+950,PE 7,117.528,8912.27,10.2,-0.5272425000000253,-0.49664490000002526,SIN NF,1.0
02/02/2020,0+950,PE 7,,8915.78,10.1,-0.6211350000000312,-0.5897322000000311,SIN NF,0.3
06/02/2020,0+950,PE 7,117.669,8906.26,10.1,-0.3664750000000195,-0.33507220000001947,SIN NF,0.0
10/02/2020,0+950,PE 7,,8908.7,10.1,-0.4317450000000331,-0.40034220000003307,SIN NF,0.5
14/02/2020,0+950,PE 7,,8918.66,10.1,-0.6981750000000098,-0.6667722000000097,SIN NF,0.0
19/02/2020,0+950,PE 7,,8919.2,10.1,-0.712620000000033,-0.681217200000033,SIN NF,0.5
22/02/2020,0+950,PE 7,,8914.02,10.0,-0.5740550000000253,-0.5418470000000253,SIN NF,0.0
26/02/2020,0+950,PE 7,117.808,8914.45,10.0,-0.585557500000033,-0.553349500000033,SIN NF,0.0
01/03/2020,0+950,PE 7,,8912.91,10.0,-0.5443625000000096,-0.5121545000000097,SIN NF,0.0
06/03/2020,0+950,PE 7,,8918.44,10.0,-0.6922900000000273,-0.6600820000000273,SIN NF,0.3
13/03/2020,0+950,PE 7,,8913.33,9.9,-0.5555975000000116,-0.5225843000000117,SIN NF,5.6
22/03/2020,0+950,PE 7,,8905.26,9.9,-0.33972500000001943,-0.30671180000001946,SIN NF,1.0
26/03/2020,0+950,PE 7,,8912.27,9.9,-0.5272425000000253,-0.4942293000000253,SIN NF,0.0
01/04/2020,0+950,PE 7,118.166,8909.61,9.9,-0.45608750000002923,-0.42307430000002916,SIN NF,12.2
10/04/2020,0+950,PE 7,118.117,8914.24,9.8,-0.5799400000000078,-0.5461216000000078,SIN NF,0.0
28/04/2020,0+950,PE 7,117.807,8911.79,9.7,-0.514402500000037,-0.479778900000037,SIN NF,1.5
07/05/2020,0+950,PE 7,117.621,8915.35,9.7,-0.6096325000000233,-0.5750089000000234,SIN NF,0.6
14/05/2020,0+950,PE 7,117.473,8914.66,9.7,-0.5911750000000098,-0.5565514000000098,SIN NF,2.5999999999999996
22/05/2020,0+950,PE 7,117.286,8914.66,9.7,-0.5911750000000098,-0.5565514000000098,SIN NF,1.3
28/05/2020,0+950,PE 7,,8907.37,9.6,-0.396167500000035,-0.360738700000035,SIN NF,0.6
06/06/2020,0+950,PE 7,117.213,8920.89,9.6,-0.7578274999999981,-0.7223986999999981,SIN NF,0.0
12/06/2020,0+950,PE 7,117.205,8919.14,9.6,-0.711014999999998,-0.6755861999999979,SIN NF,0.0
16/06/2020,0+950,PE 7,,8914.02,9.6,-0.5740550000000253,-0.5386262000000253,SIN NF,0.0
24/06/2020,0+950,PE 7,115.995,8912.27,9.6,-0.5272425000000253,-0.4918137000000253,SIN NF,0.0
03/07/2020,0+950,PE 7,,8908.7,9.6,-0.4317450000000331,-0.39631620000003304,SIN NF,0.0
10/07/2020,0+950,PE 7,115.826,8920.47,9.6,-0.7465924999999961,-0.7111636999999961,SIN NF,0.6
21/07/2020,0+950,PE 7,115.69,8903.17,9.6,-0.2838175000000156,-0.2483887000000156,SIN NF,12.0
28/07/2020,0+950,PE 7,115.268,8910.03,9.6,-0.4673225000000311,-0.4318937000000311,SIN NF,0.0
03/08/2020,0+950,PE 7,,8916.68,9.6,-0.6452100000000214,-0.6097812000000213,SIN NF,0.0
14/08/2020,0+950,PE 7,,8918.44,9.6,-0.6922900000000273,-0.6568612000000272,SIN NF,2.8
24/08/2020,0+950,PE 7,,8910.24,9.6,-0.4729400000000078,-0.43751120000000776,SIN NF,1.5
30/08/2020,0+950,PE 7,,8910.03,9.6,-0.4673225000000311,-0.4318937000000311,SIN NF,0.0
07/09/2020,0+950,PE 7,,8914.93,9.6,-0.5983975000000215,-0.5629687000000214,SIN NF,0.0
12/09/2020,0+950,PE 7,,8921.38,9.6,-0.7709349999999923,-0.7355061999999922,SIN NF,1.0
21/09/2020,0+950,PE 7,,8917.11,9.5,-0.6567125000000291,-0.6204785000000291,SIN NF,0.5
25/09/2020,0+950,PE 7,114.013,8913.33,9.6,-0.5555975000000116,-0.5201687000000116,SIN NF,0.0
21/10/2020,0+950,PE 7,114.423,8913.33,9.6,-0.5555975000000116,-0.5201687000000116,SIN NF,0.8
