FECHA,MARGEN,PIEZOMETRO,LECTURA_CUERDA_VIBRANTE,TEMPERATURA_(°C),MCA_1_(FACTOR_G),MCA_2_(FACTOR_G_Y_K),COTA_NF,PRECIPITACIONES_(MM)
27/11/2021,MD,MD-PCG-PE1-C1,9011.04,11.6,-0.136382400000002,-0.11600820000000202,SIN NF,0.6
04/12/2021,MD,MD-PCG-PE1-C1,9011.75,11.6,-0.15606359999997782,-0.1356893999999778,SIN NF,
09/12/2021,MD,MD-PCG-PE1-C1,9011.04,11.6,-0.136382400000002,-0.11600820000000202,SIN NF,
17/01/2022,MD,MD-PCG-PE1-C1,9011.96,11.6,-0.16188479999995362,-0.1415105999999536,SIN NF,6.1
26/01/2022,MD,MD-PCG-PE1-C1,9011.75,11.6,-0.15606359999997782,-0.1356893999999778,SIN NF,
04/02/2022,MD,MD-PCG-PE1-C1,9012.61,11.6,-0.17990279999999395,-0.15952859999999394,SIN NF,
14/02/2022,MD,MD-PCG-PE1-C1,9015.59,11.6,-0.2625083999999818,-0.24213419999998181,SIN NF,1.8
24/02/2022,MD,MD-PCG-PE1-C1,9013.97,11.6,-0.21760199999995966,-0.19722779999995962,SIN NF,
05/03/2022,MD,MD-PCG-PE1-C1,9014.89,11.6,-0.2431043999999617,-0.22273019999996166,SIN NF,21.1
12/03/2022,MD,MD-PCG-PE1-C1,9011.96,11.6,-0.16188479999995362,-0.1415105999999536,SIN NF,
21/03/2022,MD,MD-PCG-PE1-C1,9015.32,11.6,-0.2550239999999698,-0.23464979999996977,SIN NF,
30/03/2022,MD,MD-PCG-PE1-C1,9012.88,11.5,-0.18738719999995562,-0.16608689999995563,SIN NF,22.4
05/04/2022,MD,MD-PCG-PE1-C1,9014.89,11.6,-0.2431043999999617,-0.22273019999996166,SIN NF,
13/04/2022,MD,MD-PCG-PE1-C1,9013.75,11.5,-0.2115035999999778,-0.19020329999997782,SIN NF,0.0
23/04/2022,MD,MD-PCG-PE1-C1,9022.8,11.5,-0.4623695999999577,-0.4410692999999577,SIN NF,
29/04/2022,MD,MD-PCG-PE1-C1,9013.53,11.6,-0.20540519999999599,-0.18503099999999598,SIN NF,12.3
06/05/2022,MD,MD-PCG-PE1-C1,9014.67,11.5,-0.23700599999997984,-0.21570569999997982,SIN NF,
13/05/2022,MD,MD-PCG-PE1-C1,9014.24,11.5,-0.22508639999997176,-0.20378609999997174,SIN NF,9.8
20/05/2022,MD,MD-PCG-PE1-C1,9013.1,11.6,-0.1934855999999879,-0.1731113999999879,SIN NF,
28/05/2022,MD,MD-PCG-PE1-C1,9013.53,11.6,-0.20540519999999599,-0.18503099999999598,SIN NF,0.0
06/06/2022,MD,MD-PCG-PE1-C1,9017.16,11.6,-0.3060287999999738,-0.2856545999999738,SIN NF,
13/06/2022,MD,MD-PCG-PE1-C1,9016.02,11.6,-0.27442799999998996,-0.2540537999999899,SIN NF,2.5
21/06/2022,MD,MD-PCG-PE1-C1,9014.45,11.6,-0.230907599999998,-0.21053339999999796,SIN NF,
27/06/2022,MD,MD-PCG-PE1-C1,9015.59,11.6,-0.2625083999999818,-0.24213419999998181,SIN NF,4.2
06/07/2022,MD,MD-PCG-PE1-C1,9016.94,11.5,-0.29993039999999194,-0.2786300999999919,SIN NF,
16/07/2022,MD,MD-PCG-PE1-C1,9016.44,11.6,-0.28607039999999195,-0.2656961999999919,SIN NF,1.0
23/07/2022,MD,MD-PCG-PE1-C1,9014.89,11.6,-0.2431043999999617,-0.22273019999996166,SIN NF,
29/07/2022,MD,MD-PCG-PE1-C1,9015.32,11.5,-0.2550239999999698,-0.23372369999996975,SIN NF,0.3
07/08/2022,MD,MD-PCG-PE1-C1,9010.83,11.5,-0.1305611999999758,-0.1092608999999758,SIN NF,3.1
20/08/2022,MD,MD-PCG-PE1-C1,9016.46,11.5,-0.28662479999995366,-0.2653244999999536,SIN NF,8.6
29/08/2022,MD,MD-PCG-PE1-C1,9015.59,11.5,-0.2625083999999818,-0.24120809999998183,SIN NF,
01/03/2023,MD,MD-PCG-PE1-C1,9018.03,11.5,-0.330145199999996,-0.308844899999996,SIN NF,23.5
11/03/2023,MD,MD-PCG-PE1-C1,9018.51,11.5,-0.3434507999999839,-0.32215049999998385,SIN NF,
18/03/2023,MD,MD-PCG-PE1-C1,9016.67,11.5,-0.29244599999997983,-0.27114569999997984,SIN NF,
24/03/2023,MD,MD-PCG-PE1-C1,9018.03,11.5,-0.330145199999996,-0.308844899999996,SIN NF,
01/04/2023,MD,MD-PCG-PE1-C1,9016.67,11.5,-0.29244599999997983,-0.27114569999997984,SIN NF,1.6
08/04/2023,MD,MD-PCG-PE1-C1,9017.81,11.5,-0.3240467999999637,-0.3027464999999637,SIN NF,
14/04/2023,MD,MD-PCG-PE1-C1,9014.89,11.5,-0.2431043999999617,-0.22180409999996167,SIN NF,
22/04/2023,MD,MD-PCG-PE1-C1,9016.46,11.5,-0.28662479999995366,-0.2653244999999536,SIN NF,6.5
07/05/2023,MD,MD-PCG-PE1-C1,9016.94,11.6,-0.29993039999999194,-0.27955619999999193,SIN NF,
23/05/2023,MD,MD-PCG-PE1-C1,9021.22,11.5,-0.4185719999999597,-0.3972716999999597,SIN NF,13.8
07/06/2023,MD,MD-PCG-PE1-C1,9020.52,11.5,-0.3991679999999899,-0.3778676999999899,SIN NF,
07/06/2023,MD,MD-PCG-PE1-C1,9020.52,11.5,-0.3991679999999899,-0.3778676999999899,SIN NF,
14/06/2023,MD,MD-PCG-PE1-C1,9015.59,11.5,-0.2625083999999818,-0.24120809999998183,SIN NF,
21/06/2023,MD,MD-PCG-PE1-C1,9015.32,11.6,-0.2550239999999698,-0.23464979999996977,SIN NF,
01/07/2023,MD,MD-PCG-PE1-C1,9016.46,11.6,-0.28662479999995366,-0.2662505999999536,SIN NF,25.4
06/07/2023,MD,MD-PCG-PE1-C1,9017.81,11.6,-0.3240467999999637,-0.3036725999999637,SIN NF,
14/07/2023,MD,MD-PCG-PE1-C1,9016.02,11.6,-0.27442799999998996,-0.2540537999999899,SIN NF,
29/07/2023,MD,MD-PCG-PE1-C1,9025.72,11.5,-0.5433119999999597,-0.5220116999999598,SIN NF,17.5
06/08/2023,MD,MD-PCG-PE1-C1,9016.24,11.6,-0.28052639999997175,-0.26015219999997174,SIN NF,
15/08/2023,MD,MD-PCG-PE1-C1,9017.59,11.6,-0.31794839999998187,-0.2975741999999818,SIN NF,3.8
01/09/2023,MD,MD-PCG-PE1-C1,9021.44,11.5,-0.42467039999999195,-0.403370099999992,SIN NF,
08/09/2023,MD,MD-PCG-PE1-C1,9016.46,11.5,-0.28662479999995366,-0.2653244999999536,SIN NF,
15/09/2023,MD,MD-PCG-PE1-C1,9022.58,11.6,-0.4562711999999758,-0.43589699999997583,SIN NF,
24/09/2023,MD,MD-PCG-PE1-C1,9015.32,11.6,-0.2550239999999698,-0.23464979999996977,SIN NF,22.1
01/10/2023,MD,MD-PCG-PE1-C1,9016.94,11.5,-0.29993039999999194,-0.2786300999999919,SIN NF,
08/10/2023,MD,MD-PCG-PE1-C1,9019.16,11.5,-0.36146879999997383,-0.3401684999999738,SIN NF,
15/10/2023,MD,MD-PCG-PE1-C1,9016.94,11.6,-0.29993039999999194,-0.27955619999999193,SIN NF,0.8
29/10/2023,MD,MD-PCG-PE1-C1,9027.78,11.5,-0.6004151999999959,-0.579114899999996,SIN NF,5.6
05/11/2023,MD,MD-PCG-PE1-C1,9019.65,11.6,-0.37505159999996773,-0.3546773999999677,SIN NF,
11/11/2023,MD,MD-PCG-PE1-C1,9021.87,11.5,-0.4365900000000001,-0.4152897000000001,SIN NF,
18/11/2023,MD,MD-PCG-PE1-C1,9016.16,11.5,-0.2783087999999738,-0.25700849999997377,SIN NF,6.5
19/04/2021,MD,MD-PCG-PE2-C1,8827.47,10.8,1.9303856000000335,1.9821948000000336,165.00738560000002,0.0
27/04/2021,MD,MD-PCG-PE2-C1,8836.24,10.8,1.6932448000000218,1.7450540000000219,164.77024480000003,0.0
05/05/2021,MD,MD-PCG-PE2-C1,8825.74,10.8,1.9771648000000217,2.028974000000022,165.05416480000002,0.0
17/05/2021,MD,MD-PCG-PE2-C1,8827.94,10.7,1.9176768000000022,1.9702479000000022,164.9946768,0.0
23/05/2021,MD,MD-PCG-PE2-C1,8837.76,10.8,1.6521440000000098,1.70395320000001,164.72914400000002,0.0
02/06/2021,MD,MD-PCG-PE2-C1,8833.61,10.8,1.7643600000000002,1.8161692000000003,164.84136,2.8
07/06/2021,MD,MD-PCG-PE2-C1,8837.34,10.8,1.6635008000000118,1.7153100000000119,164.7405008,2.6
21/06/2021,MD,MD-PCG-PE2-C1,8839.28,10.7,1.611043199999998,1.663614299999998,164.6880432,0.3
03/07/2021,MD,MD-PCG-PE2-C1,8840.6,10.8,1.575350400000006,1.6271596000000061,164.65235040000002,2.1
17/07/2021,MD,MD-PCG-PE2-C1,8830.57,10.8,1.8465616000000236,1.898370800000024,164.92356160000003,0.0
01/08/2021,MD,MD-PCG-PE2-C1,8837.76,10.8,1.6521440000000098,1.70395320000001,164.72914400000002,0.0
14/08/2021,MD,MD-PCG-PE2-C1,8834.29,10.8,1.745972799999992,1.7977819999999922,164.8229728,0.5
21/08/2021,MD,MD-PCG-PE2-C1,8835.13,10.8,1.7232592000000375,1.7750684000000376,164.80025920000003,17.5
29/08/2021,MD,MD-PCG-PE2-C1,8835.61,10.8,1.71028,1.7620892000000004,164.78728,1.3
03/09/2021,MD,MD-PCG-PE2-C1,8835.34,10.8,1.717580800000012,1.769390000000012,164.7945808,2.1
27/09/2021,MD,MD-PCG-PE2-C1,8836.66,10.8,1.6818880000000198,1.73369720000002,164.758888,18.400000000000002
06/10/2021,MD,MD-PCG-PE2-C1,8835.82,10.8,1.7046016000000237,1.7564108000000238,164.78160160000002,0.0
13/10/2021,MD,MD-PCG-PE2-C1,8842.6,10.8,1.521270400000006,1.573079600000006,164.5982704,0.0
31/10/2021,MD,MD-PCG-PE2-C1,8831.41,10.8,1.82384800000002,1.87565720000002,164.90084800000002,0.3
06/11/2021,MD,MD-PCG-PE2-C1,8836.92,10.8,1.674857600000014,1.726666800000014,164.75185760000002,0.0
14/11/2021,MD,MD-PCG-PE2-C1,8843.23,10.8,1.5042352000000276,1.5560444000000275,164.58123520000004,2.8
20/11/2021,MD,MD-PCG-PE2-C1,8841.7,10.8,1.5456063999999963,1.5974155999999962,164.6226064,0.0
27/11/2021,MD,MD-PCG-PE2-C1,8835.61,10.8,1.71028,1.7620892000000004,164.78728,0.6
04/12/2021,MD,MD-PCG-PE2-C1,8837.13,10.8,1.6691792000000376,1.7209884000000377,164.74617920000003,
09/12/2021,MD,MD-PCG-PE2-C1,8839.82,10.8,1.5964416000000239,1.648250800000024,164.67344160000002,
17/01/2022,MD,MD-PCG-PE2-C1,8834.29,10.8,1.745972799999992,1.7977819999999922,164.8229728,6.1
26/01/2022,MD,MD-PCG-PE2-C1,8834.92,10.8,1.7289376000000138,1.780746800000014,164.80593760000002,
04/02/2022,MD,MD-PCG-PE2-C1,8837.13,10.8,1.6691792000000376,1.7209884000000377,164.74617920000003,
14/02/2022,MD,MD-PCG-PE2-C1,8841.91,10.8,1.5399280000000197,1.5917372000000196,164.61692800000003,1.8
24/02/2022,MD,MD-PCG-PE2-C1,8840.6,10.8,1.575350400000006,1.6271596000000061,164.65235040000002,
05/03/2022,MD,MD-PCG-PE2-C1,8841.28,10.8,1.556963199999998,1.608772399999998,164.63396319999998,21.1
12/03/2022,MD,MD-PCG-PE2-C1,8834.71,10.9,1.7346160000000395,1.7856633000000395,164.81161600000004,
21/03/2022,MD,MD-PCG-PE2-C1,8842.39,10.8,1.5269488000000315,1.5787580000000314,164.60394880000004,
30/03/2022,MD,MD-PCG-PE2-C1,8836.45,10.7,1.6875663999999961,1.7401374999999961,164.7645664,22.4
05/04/2022,MD,MD-PCG-PE2-C1,8841.49,10.8,1.5512848000000217,1.603094000000022,164.62828480000002,
13/04/2022,MD,MD-PCG-PE2-C1,8840.18,10.7,1.586707200000008,1.6392783000000082,164.6637072,0.0
23/04/2022,MD,MD-PCG-PE2-C1,8850.28,10.8,1.3136031999999982,1.365412399999998,164.3906032,
29/04/2022,MD,MD-PCG-PE2-C1,8834.71,10.8,1.7346160000000395,1.7864252000000396,164.81161600000004,12.3
06/05/2022,MD,MD-PCG-PE2-C1,8839.07,10.8,1.6167216000000237,1.6685308000000239,164.69372160000003,
13/05/2022,MD,MD-PCG-PE2-C1,8839.97,10.8,1.5923856000000336,1.6441948000000337,164.66938560000003,9.8
20/05/2022,MD,MD-PCG-PE2-C1,8839.28,10.8,1.611043199999998,1.6628523999999982,164.6880432,
28/05/2022,MD,MD-PCG-PE2-C1,8837.34,10.8,1.6635008000000118,1.7153100000000119,164.7405008,0.0
06/06/2022,MD,MD-PCG-PE2-C1,8844.54,10.8,1.4688127999999923,1.5206219999999921,164.5458128,
13/06/2022,MD,MD-PCG-PE2-C1,8842.39,10.8,1.5269488000000315,1.5787580000000314,164.60394880000004,2.5
24/06/2022,MD,MD-PCG-PE2-C1,8832.09,10.8,1.8054608000000119,1.857270000000012,164.88246080000002,
27/06/2022,MD,MD-PCG-PE2-C1,8842.39,10.8,1.5269488000000315,1.5787580000000314,164.60394880000004,4.2
06/07/2022,MD,MD-PCG-PE2-C1,8843.91,10.8,1.4858480000000198,1.5376572000000197,164.56284800000003,
16/07/2022,MD,MD-PCG-PE2-C1,8842.09,10.8,1.5350608000000119,1.586870000000012,164.61206080000002,1.0
23/07/2022,MD,MD-PCG-PE2-C1,8839.55,10.8,1.6037424000000355,1.6555516000000357,164.68074240000004,
29/07/2022,MD,MD-PCG-PE2-C1,8842.39,10.8,1.5269488000000315,1.5787580000000314,164.60394880000004,0.3
07/08/2022,MD,MD-PCG-PE2-C1,8831.41,10.8,1.82384800000002,1.87565720000002,164.90084800000002,3.1
20/08/2022,MD,MD-PCG-PE2-C1,8843.49,10.9,1.4972048000000218,1.5482521000000218,164.57420480000002,8.6
29/08/2022,MD,MD-PCG-PE2-C1,8840.5,10.7,1.5780544000000156,1.6306255000000158,164.6550544,
01/03/2023,MD,MD-PCG-PE2-C1,8845.02,10.8,1.455833600000004,1.507642800000004,164.5328336,23.5
11/03/2023,MD,MD-PCG-PE2-C1,8844.81,10.8,1.4615120000000295,1.5133212000000296,164.53851200000003,
18/03/2023,MD,MD-PCG-PE2-C1,8839.55,10.7,1.6037424000000355,1.6563135000000357,164.68074240000004,
24/03/2023,MD,MD-PCG-PE2-C1,8844.33,10.7,1.4744912000000177,1.5270623000000176,164.55149120000002,
01/04/2023,MD,MD-PCG-PE2-C1,8839.28,10.7,1.611043199999998,1.663614299999998,164.6880432,1.6
08/04/2023,MD,MD-PCG-PE2-C1,8841.91,10.8,1.5399280000000197,1.5917372000000196,164.61692800000003,
14/04/2023,MD,MD-PCG-PE2-C1,8838.23,10.8,1.6394352000000274,1.6912444000000275,164.71643520000003,
22/04/2023,MD,MD-PCG-PE2-C1,8841.49,10.7,1.5512848000000217,1.6038559000000219,164.62828480000002,6.5
07/05/2023,MD,MD-PCG-PE2-C1,8838.86,10.8,1.6224000000000003,1.6742092000000004,164.6994,
23/05/2023,MD,MD-PCG-PE2-C1,8848.75,10.7,1.354974400000016,1.4075455000000159,164.4319744,13.8
07/06/2023,MD,MD-PCG-PE2-C1,8845.65,10.8,1.4387984000000256,1.4906076000000257,164.51579840000002,
14/06/2023,MD,MD-PCG-PE2-C1,8841.91,10.7,1.5399280000000197,1.5924991000000197,164.61692800000003,
21/06/2023,MD,MD-PCG-PE2-C1,8840.18,10.8,1.586707200000008,1.638516400000008,164.6637072,
01/07/2023,MD,MD-PCG-PE2-C1,8848.49,10.8,1.3620048000000218,1.4138140000000217,164.43900480000002,25.4
06/07/2023,MD,MD-PCG-PE2-C1,8842.18,10.8,1.532627200000008,1.584436400000008,164.6096272,
14/07/2023,MD,MD-PCG-PE2-C1,8841.28,10.7,1.556963199999998,1.609534299999998,164.63396319999998,
29/07/2023,MD,MD-PCG-PE2-C1,8853.55,10.7,1.2251824000000355,1.2777535000000355,164.30218240000002,17.5
06/08/2023,MD,MD-PCG-PE2-C1,8838.44,10.8,1.633756800000002,1.6855660000000023,164.7107568,
15/08/2023,MD,MD-PCG-PE2-C1,8841.7,10.8,1.5456063999999963,1.5974155999999962,164.6226064,
21/08/2023,MD,MD-PCG-PE2-C1,8851.39,10.7,1.2835888000000315,1.3361599000000315,164.36058880000002,3.8
01/09/2023,MD,MD-PCG-PE2-C1,8849.17,10.7,1.3436176000000137,1.3961887000000137,164.4206176,
08/09/2023,MD,MD-PCG-PE2-C1,8842.39,10.7,1.5269488000000315,1.5795199000000315,164.60394880000004,
15/09/2023,MD,MD-PCG-PE2-C1,8850.7,10.7,1.302246399999996,1.354817499999996,164.3792464,
24/09/2023,MD,MD-PCG-PE2-C1,8840.39,10.8,1.5810288000000314,1.6328380000000315,164.65802880000004,22.1
01/10/2023,MD,MD-PCG-PE2-C1,8844.54,10.7,1.4688127999999923,1.5213838999999922,164.5458128,
08/10/2023,MD,MD-PCG-PE2-C1,8845.86,10.7,1.43312,1.4856911,164.51012,
15/10/2023,MD,MD-PCG-PE2-C1,8840.6,10.8,1.575350400000006,1.6271596000000061,164.65235040000002,0.8
29/10/2023,MD,MD-PCG-PE2-C1,8848.96,10.7,1.3492960000000394,1.4018671000000393,164.42629600000004,5.6
05/11/2023,MD,MD-PCG-PE2-C1,8846.33,10.8,1.4204112000000177,1.4722204000000179,164.49741120000002,
11/11/2023,MD,MD-PCG-PE2-C1,8850.81,10.7,1.2992720000000295,1.3518431000000295,164.37627200000003,
18/11/2023,MD,MD-PCG-PE2-C1,8853.34,10.7,1.2308608000000119,1.2834319000000118,164.30786080000001,6.5
03/05/2021,MD,MD-PCG-PE4-B1 ,7928.05,11.4,29.82063599999998,29.770915999999982,168.120636,0.0
05/05/2021,MD,MD-PCG-PE4-B1 ,7927.88,11.4,29.82537899999998,29.775658999999983,168.12537899999998,0.0
17/05/2021,MD,MD-PCG-PE4-B1 ,7931.22,11.4,29.732192999999977,29.68247299999998,168.03219299999998,0.0
23/05/2021,MD,MD-PCG-PE4-B1 ,7935.05,11.5,29.62533599999998,29.57448599999998,167.925336,0.0
02/06/2021,MD,MD-PCG-PE4-B1 ,7935.69,11.5,29.607479999999995,29.556629999999995,167.90748000000002,2.8
07/06/2021,MD,MD-PCG-PE4-B1 ,7938.29,11.5,29.534939999999988,29.484089999999984,167.83494,2.6
21/06/2021,MD,MD-PCG-PE4-B1 ,7939.63,11.5,29.49755399999998,29.44670399999998,167.797554,0.3
03/07/2021,MD,MD-PCG-PE4-B1 ,7940.93,11.5,29.461283999999978,29.410433999999974,167.761284,2.1
17/07/2021,MD,MD-PCG-PE4-B1 ,7935.16,11.5,29.62226699999999,29.57141699999999,167.922267,0.0
01/08/2021,MD,MD-PCG-PE4-B1 ,7939.99,11.5,29.48750999999999,29.436659999999986,167.78751,0.0
14/08/2021,MD,MD-PCG-PE4-B1 ,7938.51,11.5,29.528801999999978,29.477951999999974,167.828802,0.5
21/08/2021,MD,MD-PCG-PE4-B1 ,7938.11,11.5,29.539961999999992,29.489111999999988,167.839962,17.5
29/08/2021,MD,MD-PCG-PE4-B1 ,7939.23,11.5,29.508713999999998,29.457863999999994,167.808714,1.3
03/09/2021,MD,MD-PCG-PE4-B1 ,7938.05,11.5,29.541635999999976,29.490785999999975,167.841636,2.1
17/09/2021,MD,MD-PCG-PE4-B1 ,7940.75,11.5,29.466305999999985,29.415455999999985,167.766306,0.8
27/09/2021,MD,MD-PCG-PE4-B1 ,7940.35,11.5,29.477465999999975,29.42661599999997,167.77746599999998,17.6
06/10/2021,MD,MD-PCG-PE4-B1 ,7939.99,11.5,29.48750999999999,29.436659999999986,167.78751,0.0
13/10/2021,MD,MD-PCG-PE4-B1 ,7944.11,11.5,29.37256199999999,29.321711999999987,167.672562,0.0
31/10/2021,MD,MD-PCG-PE4-B1 ,7937.17,11.5,29.566187999999983,29.51533799999998,167.866188,0.3
06/11/2021,MD,MD-PCG-PE4-B1 ,7940.91,11.5,29.461841999999987,29.410991999999986,167.761842,0.0
14/11/2021,MD,MD-PCG-PE4-B1 ,7944.82,11.5,29.352752999999993,29.30190299999999,167.65275300000002,2.8
20/11/2021,MD,MD-PCG-PE4-B1 ,7943.88,11.5,29.378978999999983,29.32812899999998,167.678979,0.0
27/11/2021,MD,MD-PCG-PE4-B1 ,7940.52,11.5,29.472722999999974,29.42187299999997,167.77272299999998,0.6
04/12/2021,MD,MD-PCG-PE4-B1 ,7942.05,11.5,29.43003599999998,29.37918599999998,167.73003599999998,
09/12/2021,MD,MD-PCG-PE4-B1 ,7940.17,11.5,29.482487999999986,29.43163799999998,167.782488,
17/01/2022,MD,MD-PCG-PE4-B1 ,7940.17,11.5,29.482487999999986,29.43163799999998,167.782488,6.1
26/01/2022,MD,MD-PCG-PE4-B1 ,7940.75,11.5,29.466305999999985,29.415455999999985,167.766306,
04/02/2022,MD,MD-PCG-PE4-B1 ,7942.76,11.5,29.410226999999978,29.359376999999974,167.71022699999997,
14/02/2022,MD,MD-PCG-PE4-B1 ,7946.12,11.5,29.316482999999987,29.265632999999987,167.616483,1.8
24/02/2022,MD,MD-PCG-PE4-B1 ,7944.82,11.5,29.352752999999993,29.30190299999999,167.65275300000002,
05/03/2022,MD,MD-PCG-PE4-B1 ,7945.23,11.5,29.341313999999997,29.290463999999993,167.64131400000002,21.1
12/03/2022,MD,MD-PCG-PE4-B1 ,7940.75,11.5,29.466305999999985,29.415455999999985,167.766306,
21/03/2022,MD,MD-PCG-PE4-B1 ,7945.94,11.4,29.321505,29.271785,167.621505,
30/03/2022,MD,MD-PCG-PE4-B1 ,7942.76,11.5,29.410226999999978,29.359376999999974,167.71022699999997,22.4
05/04/2022,MD,MD-PCG-PE4-B1 ,7945.58,11.5,29.331548999999985,29.28069899999998,167.631549,
13/04/2022,MD,MD-PCG-PE4-B1 ,7944.82,11.4,29.352752999999993,29.303032999999996,167.65275300000002,0.0
23/04/2022,MD,MD-PCG-PE4-B1 ,7951.19,11.4,29.175029999999996,29.12531,167.47503,
29/04/2022,MD,MD-PCG-PE4-B1 ,7942.29,11.5,29.423339999999985,29.372489999999985,167.72334,12.3
06/05/2022,MD,MD-PCG-PE4-B1 ,7944.28,11.4,29.36781899999999,29.318098999999993,167.667819,
13/05/2022,MD,MD-PCG-PE4-B1 ,7944.64,11.4,29.357774999999975,29.308054999999978,167.657775,9.8
20/05/2022,MD,MD-PCG-PE4-B1 ,7944.11,11.5,29.37256199999999,29.321711999999987,167.672562,
28/05/2022,MD,MD-PCG-PE4-B1 ,7942.99,11.5,29.403809999999993,29.35295999999999,167.70381,0.0
06/06/2022,MD,MD-PCG-PE4-B1 ,7947.64,11.5,29.27407499999998,29.223224999999974,167.574075,
13/06/2022,MD,MD-PCG-PE4-B1 ,7946.35,11.5,29.310065999999974,29.25921599999997,167.610066,2.5
24/06/2022,MD,MD-PCG-PE4-B1 ,7939.41,11.5,29.503691999999987,29.452841999999986,167.803692,
27/06/2022,MD,MD-PCG-PE4-B1 ,7946.35,11.5,29.310065999999974,29.25921599999997,167.610066,4.2
06/07/2022,MD,MD-PCG-PE4-B1 ,7943.52,11.4,29.38902299999997,29.339302999999973,167.689023,
16/07/2022,MD,MD-PCG-PE4-B1 ,7944.11,11.5,29.37256199999999,29.321711999999987,167.672562,1.0
23/07/2022,MD,MD-PCG-PE4-B1 ,7943.99,11.5,29.375909999999987,29.325059999999986,167.67591,
29/07/2022,MD,MD-PCG-PE4-B1 ,7945.76,11.4,29.32652699999998,29.276806999999984,167.62652699999998,0.3
07/08/2022,MD,MD-PCG-PE4-B1 ,7934.22,11.4,29.648492999999977,29.59877299999998,167.94849299999998,3.1
20/08/2022,MD,MD-PCG-PE4-B1 ,7939.99,11.4,29.48750999999999,29.437789999999993,167.78751,8.6
29/08/2022,MD,MD-PCG-PE4-B1 ,7943.52,11.4,29.38902299999997,29.339302999999973,167.689023,
01/03/2023,MD,MD-PCG-PE4-B1 ,7956.43,11.4,29.028833999999975,28.979113999999978,167.32883399999997,23.5
11/03/2023,MD,MD-PCG-PE4-B1 ,7956.43,11.4,29.028833999999975,28.979113999999978,167.32883399999997,
18/03/2023,MD,MD-PCG-PE4-B1 ,7953.25,11.4,29.117555999999983,29.067835999999986,167.417556,
24/03/2023,MD,MD-PCG-PE4-B1 ,7956.61,11.4,29.023811999999992,28.974091999999995,167.323812,
01/04/2023,MD,MD-PCG-PE4-B1 ,7953.61,11.4,29.107511999999993,29.057791999999992,167.407512,1.6
08/04/2023,MD,MD-PCG-PE4-B1 ,7955.49,11.4,29.055059999999987,29.00533999999999,167.35506,
14/04/2023,MD,MD-PCG-PE4-B1 ,7950.25,11.4,29.201255999999987,29.15153599999999,167.501256,
22/04/2023,MD,MD-PCG-PE4-B1 ,7955.31,11.4,29.06008199999997,29.010361999999972,167.36008199999998,6.5
07/05/2023,MD,MD-PCG-PE4-B1 ,7953.97,11.4,29.097467999999978,29.047747999999977,167.397468,
23/05/2023,MD,MD-PCG-PE4-B1 ,7960.52,11.4,28.91472299999997,28.865002999999973,167.214723,13.8
07/06/2023,MD,MD-PCG-PE4-B1 ,7959.22,11.4,28.950992999999976,28.90127299999998,167.250993,
14/06/2023,MD,MD-PCG-PE4-B1 ,7956.61,11.4,29.023811999999992,28.974091999999995,167.323812,
21/06/2023,MD,MD-PCG-PE4-B1 ,7955.49,11.4,29.055059999999987,29.00533999999999,167.35506,
01/07/2023,MD,MD-PCG-PE4-B1 ,7960.7,11.4,28.909700999999988,28.85998099999999,167.209701,25.4
06/07/2023,MD,MD-PCG-PE4-B1 ,7956.79,11.4,29.01878999999998,28.969069999999984,167.31878999999998,
14/07/2023,MD,MD-PCG-PE4-B1 ,7956.21,11.4,29.034971999999982,28.985251999999985,167.334972,
29/07/2023,MD,MD-PCG-PE4-B1 ,7964.07,11.4,28.815677999999995,28.765957999999998,167.115678,17.5
06/08/2023,MD,MD-PCG-PE4-B1 ,7954.55,11.4,29.081285999999977,29.03156599999998,167.381286,
15/08/2023,MD,MD-PCG-PE4-B1 ,7956.43,11.4,29.028833999999975,28.979113999999978,167.32883399999997,
21/08/2023,MD,MD-PCG-PE4-B1 ,7962.77,11.4,28.85194799999997,28.802227999999975,167.15194799999998,3.8
01/09/2023,MD,MD-PCG-PE4-B1 ,7961.82,11.4,28.878452999999993,28.828732999999996,167.178453,
08/09/2023,MD,MD-PCG-PE4-B1 ,7957.33,11.4,29.003723999999988,28.95400399999999,167.303724,
15/09/2023,MD,MD-PCG-PE4-B1 ,7962.59,11.4,28.856969999999983,28.807249999999986,167.15697,
24/09/2023,MD,MD-PCG-PE4-B1 ,7955.85,11.4,29.045015999999972,28.995295999999975,167.345016,22.1
01/10/2023,MD,MD-PCG-PE4-B1 ,7958.86,11.4,28.961036999999994,28.911316999999997,167.26103700000002,
08/10/2023,MD,MD-PCG-PE4-B1 ,7959.8,11.4,28.93481099999998,28.885090999999978,167.23481099999998,
15/10/2023,MD,MD-PCG-PE4-B1 ,7959.61,11.4,28.940111999999996,28.890392,167.240112,0.8
29/10/2023,MD,MD-PCG-PE4-B1 ,7962.59,11.4,28.856969999999983,28.807249999999986,167.15697,5.6
05/11/2023,MD,MD-PCG-PE4-B1 ,7960.93,11.4,28.903283999999974,28.853563999999977,167.203284,
11/11/2023,MD,MD-PCG-PE4-B1 ,7963.71,11.4,28.82572199999998,28.776001999999984,167.125722,
18/11/2023,MD,MD-PCG-PE4-B1 ,7965.96,11.4,28.762946999999983,28.713226999999986,167.062947,6.5
