FECHA,CELDA_DE_ASENTAMIENTO,PROGRESIVA,PUNTO_FIJO_CASETA,COTA_RIO_(M.S.N.M),LECTURA_REGLETA_(M),COTA_0_REGLETA_(M),COTA_CELDA_(M.S.N.M),ASENTAMIENTO_(CM),COTA_RELLENO,MODULO_DEFORMACION_(Ε)
10/07/2020,AS-7,1+225,121.514,115.826,0.198,123.212,123.41,-32.70000000000124,141.8,
18/07/2020,AS-7,1+225,,115.69,0.235,123.213,123.448,-28.90000000000157,141.8,
24/07/2020,AS-7,1+225,121.511,,0.241,123.209,123.45,-28.700000000000614,141.8,
31/07/2020,AS-7,1+225,121.508,115.262,0.242,123.206,123.44800000000001,-28.900000000000148,141.8,
07/08/2020,AS-7,1+225,,,0.246,123.206,123.452,-28.50000000000108,141.8,
14/08/2020,AS-7,1+225,,,0.244,123.206,123.45,-28.700000000000614,141.8,
22/08/2020,AS-7,1+225,,,0.242,123.206,123.44800000000001,-28.900000000000148,141.8,
30/08/2020,AS-7,1+225,,,0.238,123.206,123.444,-29.300000000000637,141.8,
04/09/2020,AS-7,1+225,,,0.139,123.206,123.345,-39.20000000000101,141.8,
11/09/2020,AS-7,1+225,121.512,115.004,0.234,123.213,123.44699999999999,-29.000000000002046,141.8,
15/09/2020,AS-7,1+225,,114.916,0.236,123.213,123.449,-28.80000000000109,141.8,
22/09/2020,AS-7,1+225,,114.916,0.188,123.213,123.401,-33.60000000000127,141.8,
23/09/2020,AS-7,1+225,,114.916,0.188,123.213,123.401,-33.60000000000127,141.8,
25/09/2020,AS-7,1+225,,114.916,0.19,123.213,123.40299999999999,-33.40000000000174,141.8,
26/09/2020,AS-7,1+225,,114.916,0.189,123.213,123.40199999999999,-33.50000000000222,141.8,
28/09/2020,AS-7,1+225,,115.008,0.184,123.213,123.39699999999999,-34.00000000000176,141.8,
01/10/2020,AS-7,1+225,,115.008,0.184,123.213,123.39699999999999,-34.00000000000176,141.8,
09/10/2020,AS-7,1+225,,115.008,0.188,123.209,123.397,-34.00000000000034,141.8,
16/10/2020,AS-7,1+225,,114.915,0.191,123.209,123.4,-33.70000000000033,141.8,
19/10/2020,AS-7,1+225,,,0.184,123.209,123.393,-34.40000000000083,141.8,
20/10/2020,AS-7,1+225,121.511,114.423,0.187,123.209,123.396,-34.10000000000082,141.8,
31/10/2020,AS-7,1+225,,,0.184,123.209,123.393,-34.40000000000083,141.8,
02/11/2020,AS-7,1+225,,,0.184,123.209,123.393,-34.40000000000083,141.8,
22/11/2020,AS-7,1+225,121.506,114.872,0.185,123.205,123.39,-34.70000000000084,141.8,
04/12/2020,AS-7,1+225,,115.677,0.185,123.205,123.39,-34.70000000000084,141.8,
25/01/2021,AS-7,1+225,121.515,117.243,0.185,123.214,123.399,-33.80000000000081,141.8,
03/02/2021,AS-7,1+225,121.515,117.266,0.19,123.214,123.404,-33.30000000000126,141.8,
06/02/2021,AS-7,1+225,121.515,117.266,0.184,123.214,123.398,-33.900000000001285,141.8,
12/02/2021,AS-7,1+225,121.515,,0.185,123.214,123.399,-33.80000000000081,141.8,
19/02/2021,AS-7,1+225,121.515,,0.18,123.214,123.394,-34.30000000000035,141.8,
22/02/2021,AS-7,1+225,121.515,,0.181,123.214,123.395,-34.200000000001296,141.8,
25/02/2021,AS-7,1+225,121.515,,0.187,123.215,123.402,-33.500000000000796,141.8,
04/03/2021,AS-7,1+225,121.515,,0.184,123.215,123.399,-33.80000000000081,141.8,
05/03/2021,AS-7,1+225,121.515,,0.184,123.215,123.399,-33.80000000000081,141.8,
08/03/2021,AS-7,1+225,121.515,,0.184,123.215,123.399,-33.80000000000081,141.8,
15/03/2021,AS-7,1+225,121.515,117.843,0.184,123.213,123.39699999999999,-34.00000000000176,141.8,
21/03/2021,AS-7,1+225,121.515,117.972,0.179,123.214,123.393,-34.40000000000083,141.8,
26/03/2021,AS-7,1+225,121.515,,0.18,123.214,123.394,-34.30000000000035,141.8,
05/04/2021,AS-7,1+225,121.515,,0.176,123.215,123.391,-34.600000000000364,141.91,
13/04/2021,AS-7,1+225,121.515,,0.179,123.215,123.394,-34.30000000000035,141.91,
26/04/2021,AS-7,1+225,,117.721,0.18,123.215,123.39500000000001,-34.199999999999875,141.91,
05/05/2021,AS-7,1+225,121.515,117.721,0.172,123.215,123.387,-35.00000000000085,141.9,
15/05/2021,AS-7,1+225,121.515,117.505,0.175,123.214,123.389,-34.80000000000132,141.9,
26/05/2021,AS-7,1+225,121.515,117.394,0.172,123.214,123.386,-35.10000000000133,141.9,
03/06/2021,AS-7,1+225,121.515,117.394,0.171,123.214,123.385,-35.20000000000039,141.9,
07/06/2021,AS-7,1+225,121.515,116.853,0.172,123.214,123.386,-35.10000000000133,141.9,
21/06/2021,AS-7,1+225,121.515,116.689,0.173,123.214,123.387,-35.00000000000085,141.9,
29/06/2021,AS-7,1+225,121.515,116.552,0.174,123.215,123.38900000000001,-34.7999999999999,141.9,
15/08/2021,AS-7,1+225,121.515,115.936,0.37,123.215,123.58500000000001,-15.200000000000102,141.9,
21/08/2021,AS-7,1+225,121.515,,0.354,123.215,123.569,-16.800000000000637,141.9,
28/08/2021,AS-7,1+225,,,0.354,123.215,123.569,-16.800000000000637,141.9,
01/09/2021,AS-7,1+225,121.515,115.14,0.354,123.214,123.568,-16.900000000001114,141.9,
16/09/2021,AS-7,1+225,121.515,115.019,0.35,123.214,123.564,-17.300000000001603,141.9,
27/09/2021,AS-7,1+225,121.515,114.781,0.389,123.214,123.603,-13.400000000001455,141.9,
09/10/2021,AS-7,1+225,121.515,114.888,0.355,123.214,123.569,-16.800000000000637,141.9,
14/10/2021,AS-7,1+225,121.515,114.621,0.354,123.213,123.567,-17.00000000000159,141.9,
18/10/2021,AS-7,1+225,121.515,114.651,0.355,123.213,123.568,-16.900000000001114,141.9,
31/10/2021,AS-7,1+225,121.515,115.046,0.346,123.213,123.559,-17.80000000000115,141.9,
02/11/2021,AS-7,1+225,121.515,115.046,0.346,123.214,123.56,-17.70000000000067,141.9,
09/11/2021,AS-7,1+225,121.515,115.629,0.345,123.213,123.55799999999999,-17.900000000001626,141.9,
17/11/2021,AS-7,1+225,121.515,115.744,0.342,123.212,123.554,-18.300000000000693,141.9,
24/11/2021,AS-7,1+225,121.515,115.871,0.345,123.212,123.557,-18.000000000000682,141.9,
30/11/2021,AS-7,1+225,121.515,115.981,0.343,123.212,123.555,-18.200000000000216,141.9,
03/12/2021,AS-7,1+225,121.515,116.068,0.341,123.212,123.553,-18.40000000000117,141.9,
11/12/2021,AS-7,1+225,,,0.35,123.212,123.562,-17.500000000001137,,
19/01/2022,AS-7,1+225,,,0.34,123.212,123.552,-18.500000000000227,,
27/01/2022,AS-7,1+225,,,0.336,123.212,123.548,-18.900000000000716,,
04/02/2022,AS-7,1+225,,,0.335,123.212,123.547,-19.000000000001194,,
11/02/2022,AS-7,1+225,,,0.335,123.212,123.547,-19.000000000001194,,
19/02/2022,AS-7,1+225,,117.602,0.33,123.212,123.542,-19.50000000000074,,
07/04/2019,AS-8,1+225,,,0.57,122.739,123.309,-6.700000000000728,129.8,
13/04/2019,AS-8,1+225,,,0.602,122.739,123.34100000000001,-3.499999999999659,129.8,
25/04/2019,AS-8,1+225,,,0.636,122.739,123.375,-0.10000000000047748,129.8,
27/04/2019,AS-8,1+225,,,0.635,122.739,123.37400000000001,-0.19999999999953388,129.8,
02/05/2019,AS-8,1+225,,,0.626,122.739,123.36500000000001,-1.099999999999568,136.4,
04/05/2019,AS-8,1+225,,,0.626,122.739,123.36500000000001,-1.099999999999568,136.4,
07/05/2019,AS-8,1+225,121.8,117.493,0.618,122.739,123.357,-1.9000000000005457,136.4,
25/05/2019,AS-8,1+225,,117.348,0.606,122.739,123.345,-3.100000000000591,136.4,
27/05/2019,AS-8,1+225,,,0.597,122.739,123.336,-4.000000000000625,136.4,
31/05/2019,AS-8,1+225,,117.298,0.59,122.739,123.32900000000001,-4.699999999999704,136.4,
04/06/2019,AS-8,1+225,,,0.584,122.739,123.32300000000001,-5.299999999999727,138.8,
08/06/2019,AS-8,1+225,,,0.57,122.739,123.309,-6.700000000000728,138.8,
18/06/2019,AS-8,1+225,,,0.47,122.739,123.209,-16.70000000000016,138.8,
22/06/2019,AS-8,1+225,121.766,,0.568,122.75,123.318,-5.8000000000006935,138.8,
25/06/2019,AS-8,1+225,,116.701,0.564,122.75,123.314,-6.200000000001182,138.8,
30/06/2019,AS-8,1+225,,,0.56,122.75,123.31,-6.60000000000025,138.8,
02/07/2019,AS-8,1+225,,116.527,0.552,122.75,123.302,-7.399999999999807,138.8,
05/07/2019,AS-8,1+225,,,0.538,122.75,123.288,-8.800000000000807,138.8,
06/07/2019,AS-8,1+225,,,0.538,122.75,123.288,-8.800000000000807,138.8,
12/07/2019,AS-8,1+225,,116.354,0.538,122.75,123.288,-8.800000000000807,138.8,
16/07/2019,AS-8,1+225,,116.255,0.534,122.75,123.284,-9.199999999999875,138.8,
20/07/2019,AS-8,1+225,121.76400462962962,,0.531,122.742,123.27300000000001,-10.299999999999443,138.8,
23/07/2019,AS-8,1+225,,115.983,0.53,122.742,123.272,-10.39999999999992,138.8,
27/07/2019,AS-8,1+225,,115.915,0.53,122.742,123.272,-10.39999999999992,138.8,
30/07/2019,AS-8,1+225,,115.862,0.529,122.742,123.271,-10.500000000000398,138.8,
03/08/2019,AS-8,1+225,,,0.519,122.742,123.26100000000001,-11.499999999999488,139.4,
06/08/2019,AS-8,1+225,,,0.518,122.742,123.26,-11.599999999999966,139.4,
11/08/2019,AS-8,1+225,,,0.514,122.742,123.256,-12.000000000000455,139.4,
16/08/2019,AS-8,1+225,,115.68,0.512,122.742,123.254,-12.199999999999989,139.4,
19/08/2019,AS-8,1+225,,,0.51,122.742,123.25200000000001,-12.399999999999523,139.4,
23/08/2019,AS-8,1+225,,115.50700231481481,0.51,122.742,123.25200000000001,-12.399999999999523,139.4,
31/08/2019,AS-8,1+225,,,0.509,122.742,123.251,-12.5,139.4,
05/09/2019,AS-8,1+225,,,0.499,122.742,123.241,-13.500000000000512,141.8,
08/09/2019,AS-8,1+225,,115.02099537037037,0.494,122.742,123.236,-14.000000000000057,141.8,
09/09/2019,AS-8,1+225,,,0.495,122.742,123.23700000000001,-13.89999999999958,141.8,
10/09/2019,AS-8,1+225,,,0.544,122.742,123.286,-9.000000000000341,141.8,
11/09/2019,AS-8,1+225,,,0.543,122.742,123.28500000000001,-9.099999999999397,141.8,
12/09/2019,AS-8,1+225,,,0.543,122.742,123.28500000000001,-9.099999999999397,141.8,
13/09/2019,AS-8,1+225,121.762,,0.541,122.743,123.28399999999999,-9.200000000001296,141.8,
14/09/2019,AS-8,1+225,,,0.541,122.743,123.28399999999999,-9.200000000001296,141.8,
15/09/2019,AS-8,1+225,,,0.539,122.743,123.282,-9.40000000000083,141.8,
16/09/2019,AS-8,1+225,,,0.538,122.743,123.28099999999999,-9.500000000001307,141.8,
19/09/2019,AS-8,1+225,,,0.533,122.743,123.276,-10.000000000000853,141.8,
24/09/2019,AS-8,1+225,,,0.525,122.743,123.268,-10.80000000000041,141.8,
27/09/2019,AS-8,1+225,,,0.523,122.743,123.26599999999999,-11.000000000001364,141.8,
30/09/2019,AS-8,1+225,,,0.518,122.743,123.261,-11.50000000000091,141.8,
01/10/2019,AS-8,1+225,,114.958,0.518,122.743,123.261,-11.50000000000091,141.8,
02/10/2019,AS-8,1+225,,,0.517,122.743,123.25999999999999,-11.600000000001387,141.8,
03/10/2019,AS-8,1+225,,,0.516,122.743,123.259,-11.700000000000443,141.8,
04/10/2019,AS-8,1+225,,,0.517,122.743,123.25999999999999,-11.600000000001387,141.8,
08/10/2019,AS-8,1+225,,,0.526,122.743,123.26899999999999,-10.700000000001353,141.8,
09/10/2019,AS-8,1+225,,,0.524,122.743,123.267,-10.900000000000887,141.8,
12/10/2019,AS-8,1+225,,,0.524,122.743,123.267,-10.900000000000887,141.8,
17/10/2019,AS-8,1+225,,,0.524,122.743,123.267,-10.900000000000887,141.8,
21/10/2019,AS-8,1+225,,,0.525,122.743,123.268,-10.80000000000041,141.8,
24/10/2019,AS-8,1+225,,,0.519,122.743,123.262,-11.400000000000432,141.8,
29/10/2019,AS-8,1+225,,,0.511,122.743,123.25399999999999,-12.20000000000141,141.8,
31/10/2019,AS-8,1+225,,,0.512,122.743,123.255,-12.100000000000932,141.8,
01/11/2019,AS-8,1+225,,,0.51,122.743,123.253,-12.300000000000466,141.8,
04/11/2019,AS-8,1+225,,,0.51,122.743,123.253,-12.300000000000466,141.8,
09/11/2019,AS-8,1+225,,115.173,0.509,122.743,123.252,-12.400000000000944,141.8,
13/11/2019,AS-8,1+225,121.769,115.173,0.507,122.745,123.25200000000001,-12.399999999999523,141.8,
17/11/2019,AS-8,1+225,,,0.508,122.745,123.253,-12.300000000000466,141.8,
20/11/2019,AS-8,1+225,,,0.505,122.745,123.25,-12.600000000000477,141.8,
25/11/2019,AS-8,1+225,,,0.504,122.745,123.24900000000001,-12.699999999999534,141.8,
13/03/2020,AS-8,1+225,121.53,,0.338,122.871,123.20899999999999,-16.70000000000158,141.8,
14/03/2020,AS-8,1+225,,,0.338,122.871,123.20899999999999,-16.70000000000158,141.8,
22/03/2020,AS-8,1+225,,,0.337,122.871,123.208,-16.800000000000637,141.8,
26/03/2020,AS-8,1+225,,,0.337,122.871,123.208,-16.800000000000637,141.8,
01/04/2020,AS-8,1+225,,,0.333,122.871,123.204,-17.200000000001125,141.8,
11/04/2020,AS-8,1+225,,,0.335,122.871,123.20599999999999,-17.00000000000159,141.8,
20/04/2020,AS-8,1+225,,117.807,0.333,122.871,123.204,-17.200000000001125,141.8,
07/05/2020,AS-8,1+225,,,0.331,122.871,123.202,-17.40000000000066,141.8,
22/05/2020,AS-8,1+225,,,0.329,122.871,123.19999999999999,-17.600000000001614,141.8,
28/05/2020,AS-8,1+225,,,0.326,122.859,123.18499999999999,-19.10000000000167,141.8,
30/05/2020,AS-8,1+225,,,0.326,122.859,123.18499999999999,-19.10000000000167,141.8,
02/06/2020,AS-8,1+225,,,0.326,122.859,123.18499999999999,-19.10000000000167,141.8,
05/06/2020,AS-8,1+225,,,0.326,122.859,123.18499999999999,-19.10000000000167,141.8,
06/06/2020,AS-8,1+225,,,0.326,122.859,123.18499999999999,-19.10000000000167,141.8,
12/06/2020,AS-8,1+225,,,0.325,122.859,123.184,-19.200000000000728,141.8,
16/06/2020,AS-8,1+225,,,0.327,122.859,123.18599999999999,-19.000000000001194,141.8,
23/06/2020,AS-8,1+225,121.511,,0.325,122.853,123.178,-19.80000000000075,141.8,
10/07/2020,AS-8,1+225,121.514,115.826,0.335,122.853,123.18799999999999,-18.80000000000166,141.8,
18/07/2020,AS-8,1+225,,115.69,0.345,122.853,123.198,-17.80000000000115,141.8,
24/07/2020,AS-8,1+225,121.511,,0.378,122.85,123.228,-14.800000000001035,141.8,
31/07/2020,AS-8,1+225,121.508,115.262,0.393,122.847,123.24,-13.600000000000989,141.8,
07/08/2020,AS-8,1+225,,,0.41,122.847,123.25699999999999,-11.900000000001398,141.8,
14/08/2020,AS-8,1+225,,,0.45,122.847,123.297,-7.900000000000773,141.8,
22/08/2020,AS-8,1+225,,,0.454,122.847,123.30099999999999,-7.500000000001705,141.8,
30/08/2020,AS-8,1+225,,,0.448,122.847,123.29499999999999,-8.100000000001728,141.8,
04/09/2020,AS-8,1+225,,,0.445,122.847,123.29199999999999,-8.40000000000174,141.8,
11/09/2020,AS-8,1+225,121.512,115.004,0.443,122.853,123.29599999999999,-8.00000000000125,141.8,
15/09/2020,AS-8,1+225,,114.916,0.443,122.853,123.29599999999999,-8.00000000000125,141.8,
21/09/2020,AS-8,1+225,,114.916,0.445,122.853,123.29799999999999,-7.800000000001717,141.8,
22/09/2020,AS-8,1+225,,114.916,0.442,122.853,123.29499999999999,-8.100000000001728,141.8,
23/09/2020,AS-8,1+225,,114.916,0.444,122.853,123.297,-7.900000000000773,141.8,
25/09/2020,AS-8,1+225,,114.916,0.444,122.853,123.297,-7.900000000000773,141.8,
26/09/2020,AS-8,1+225,,114.916,0.445,122.853,123.29799999999999,-7.800000000001717,141.835,
28/09/2020,AS-8,1+225,,115.008,0.442,122.853,123.29499999999999,-8.100000000001728,141.835,
01/10/2020,AS-8,1+225,,115.008,0.442,122.853,123.29499999999999,-8.100000000001728,141.835,
09/10/2020,AS-8,1+225,,115.008,0.445,122.849,123.294,-8.200000000000784,141.835,
16/10/2020,AS-8,1+225,,114.915,0.445,122.849,123.294,-8.200000000000784,141.835,
19/10/2020,AS-8,1+225,,,0.441,122.849,123.29,-8.599999999999852,141.835,
20/10/2020,AS-8,1+225,121.511,,0.443,122.849,123.292,-8.400000000000318,141.835,
31/10/2020,AS-8,1+225,,,0.442,122.849,123.291,-8.500000000000796,141.835,
02/11/2020,AS-8,1+225,,,0.443,122.849,123.292,-8.400000000000318,141.835,
22/11/2020,AS-8,1+225,121.506,114.872,0.441,122.845,123.286,-9.000000000000341,141.835,
04/12/2020,AS-8,1+225,,115.677,0.439,122.845,123.28399999999999,-9.200000000001296,141.835,
25/01/2021,AS-8,1+225,121.515,117.243,0.435,122.856,123.291,-8.500000000000796,141.835,
03/02/2021,AS-8,1+225,121.515,117.266,0.435,122.856,123.291,-8.500000000000796,141.835,
06/02/2021,AS-8,1+225,121.515,117.266,0.435,122.856,123.291,-8.500000000000796,141.835,
12/02/2021,AS-8,1+225,121.515,,0.432,122.856,123.288,-8.800000000000807,141.835,
19/02/2021,AS-8,1+225,121.515,,0.428,122.856,123.28399999999999,-9.200000000001296,141.835,
22/02/2021,AS-8,1+225,121.515,,0.428,122.856,123.28399999999999,-9.200000000001296,141.835,
25/02/2021,AS-8,1+225,121.515,,0.432,122.855,123.287,-8.899999999999864,141.835,
04/03/2021,AS-8,1+225,121.515,,0.429,122.855,123.284,-9.199999999999875,141.835,
05/03/2021,AS-8,1+225,121.515,,0.429,122.855,123.284,-9.199999999999875,141.835,
08/03/2021,AS-8,1+225,121.515,,0.43,122.855,123.28500000000001,-9.099999999999397,141.835,
15/03/2021,AS-8,1+225,121.515,117.843,0.429,122.854,123.283,-9.300000000000352,141.835,
21/03/2021,AS-8,1+225,121.515,117.972,0.421,122.855,123.27600000000001,-9.999999999999432,141.835,
26/03/2021,AS-8,1+225,121.515,,0.425,122.855,123.28,-9.600000000000364,141.8,
05/04/2021,AS-8,1+225,121.515,,0.425,122.856,123.28099999999999,-9.500000000001307,141.8,
13/04/2021,AS-8,1+225,121.515,,0.425,122.856,123.28099999999999,-9.500000000001307,141.8,
26/04/2021,AS-8,1+225,,117.721,0.424,122.856,123.28,-9.600000000000364,141.8,
05/05/2021,AS-8,1+225,121.515,117.721,0.42,122.856,123.276,-10.000000000000853,141.8,
15/05/2021,AS-8,1+225,121.515,117.505,0.42,122.856,123.276,-10.000000000000853,141.8,
26/05/2021,AS-8,1+225,121.515,117.394,0.42,122.856,123.276,-10.000000000000853,141.8,
03/06/2021,AS-8,1+225,121.515,117.394,0.418,122.856,123.274,-10.200000000000387,141.8,
07/06/2021,AS-8,1+225,121.515,116.853,0.419,122.856,123.27499999999999,-10.10000000000133,141.8,
21/06/2021,AS-8,1+225,121.515,116.689,0.418,122.856,123.274,-10.200000000000387,141.8,
29/06/2021,AS-8,1+225,121.515,116.552,0.419,122.856,123.27499999999999,-10.10000000000133,141.8,
15/08/2021,AS-8,1+225,121.515,115.936,0.388,122.855,123.24300000000001,-13.299999999999557,141.8,
21/08/2021,AS-8,1+225,121.515,,0.388,122.855,123.24300000000001,-13.299999999999557,141.8,
28/08/2021,AS-8,1+225,,,0.388,122.855,123.24300000000001,-13.299999999999557,141.8,
01/09/2021,AS-8,1+225,121.515,115.14,0.388,122.856,123.244,-13.2000000000005,141.8,
16/09/2021,AS-8,1+225,121.515,115.019,0.389,122.856,123.24499999999999,-13.100000000001444,141.8,
27/09/2021,AS-8,1+225,121.515,114.781,0.389,122.852,123.241,-13.500000000000512,141.8,
09/10/2021,AS-8,1+225,121.515,114.888,0.389,122.856,123.24499999999999,-13.100000000001444,141.8,
14/10/2021,AS-8,1+225,121.515,114.621,0.387,122.855,123.242,-13.400000000000034,141.8,
18/10/2021,AS-8,1+225,121.515,114.651,0.389,122.855,123.244,-13.2000000000005,141.8,
31/10/2021,AS-8,1+225,121.515,115.046,0.389,122.855,123.244,-13.2000000000005,141.8,
02/11/2021,AS-8,1+225,121.515,115.046,0.386,122.856,123.24199999999999,-13.400000000001455,141.8,
09/11/2021,AS-8,1+225,121.515,115.629,0.384,122.854,123.238,-13.800000000000523,141.8,
17/11/2021,AS-8,1+225,121.515,115.744,0.384,122.854,123.238,-13.800000000000523,141.8,
24/11/2021,AS-8,1+225,121.515,115.871,0.385,122.854,123.239,-13.700000000000045,141.8,
30/11/2021,AS-8,1+225,121.515,115.981,0.383,122.854,123.237,-13.900000000001,141.8,
03/12/2021,AS-8,1+225,121.515,116.068,0.383,122.854,123.237,-13.900000000001,141.8,
11/12/2021,AS-8,1+225,,,0.385,122.854,123.239,-13.700000000000045,141.8,
19/01/2022,AS-8,1+225,,,0.38,122.854,123.234,-14.200000000001012,141.8,
27/01/2022,AS-8,1+225,,,0.38,122.854,123.234,-14.200000000001012,141.8,
04/02/2022,AS-8,1+225,,,0.372,122.854,123.226,-15.000000000000568,141.8,
11/02/2022,AS-8,1+225,,,0.372,122.854,123.226,-15.000000000000568,141.8,
19/02/2022,AS-8,1+225,,117.602,0.371,122.854,123.225,-15.100000000001046,141.8,
